task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Backward pass #4,2026-03-30T23:59:04,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.1926510240882635,1.2005210155217095e-07,6.244111191610012e-07,360.0,201.3269424932196,10.0,1.9212020188570032e-05,1.0745008601986683e-05,5.335164463354486e-07,3.0490545236892136e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #4,2026-03-30T23:59:04,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.1378549262881279,7.537905715326648e-08,5.476160250988681e-07,360.0,54.66050190325002,10.0,1.6229469515383234e-05,2.4644464104994768e-06,4.5067648299866265e-07,1.914459240888141e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #5,2026-03-30T23:59:04,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.1803318876773119,1.1913762493565266e-07,6.617072568355754e-07,360.0,239.57476762450662,10.0,1.7869295738637438e-05,1.1892787291856166e-05,4.962056254347168e-07,3.0258288655928337e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #5,2026-03-30T23:59:04,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.1519575770944357,8.038706292833411e-08,5.305305983512776e-07,360.0,113.52591106463737,10.0,1.5200407616794122e-05,4.7941705005882795e-06,4.219356044712994e-07,2.0416513721853674e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #5,2026-03-30T23:59:04,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.1414804421365261,9.095868136856415e-08,6.444787097597603e-07,360.0,222.71343386169175,10.0,1.4030749350786229e-05,8.681118060849258e-06,3.896006434741948e-07,2.310146805510968e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #6,2026-03-30T23:59:05,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.1563895046710968,1.0517267297105873e-07,6.729024166725346e-07,360.0,258.05202997886977,10.0,1.5310528501868233e-05,1.0975842108962297e-05,4.251329900903835e-07,2.6711503600920902e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #6,2026-03-30T23:59:05,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.1182093657553196,6.653369047286286e-08,5.645353470357724e-07,360.0,146.293489337493,10.0,1.178231481462717e-05,4.788614944573055e-06,3.271376041488519e-07,1.6898067363349057e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #6,2026-03-30T23:59:05,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.13763417676091194,7.04408706188838e-08,5.12986852631469e-07,360.0,99.12487612805538,10.0,1.3728634826838952e-05,3.7805585790806617e-06,3.8121021352708355e-07,1.7890403619446682e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #7,2026-03-30T23:59:05,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.17563187330961227,1.0098064372319371e-07,5.761470641333376e-07,360.0,157.74189488686036,10.0,1.7494646087288872e-05,7.666395021033168e-06,4.857809438059735e-07,2.564682205212802e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #7,2026-03-30T23:59:05,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.14963576570153236,9.946536464895768e-08,6.663669644924082e-07,360.0,249.25887117555436,10.0,1.4685318060219288e-05,1.0168897020434997e-05,4.0776002117329136e-07,2.526197510182757e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #7,2026-03-30T23:59:05,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.13798583298921585,7.050606438917329e-08,5.121471302146611e-07,360.0,101.16672411909009,10.0,1.3681769184768213e-05,3.845280858172373e-06,3.799113341503672e-07,1.790696137709088e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #8,2026-03-30T23:59:06,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.17103865183889866,1.2967537286231408e-07,7.5917412426918e-07,360.0,225.72196096900933,10.0,1.990222726017235e-05,1.2479732205861183e-05,5.526811712318001e-07,3.293464063726544e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #8,2026-03-30T23:59:06,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.15730376914143562,8.334900806956344e-08,5.311426035210092e-07,360.0,104.77400400856702,10.0,1.605112273246048e-05,4.67194817588279e-06,4.4571054685446964e-07,2.1168781455197763e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #8,2026-03-30T23:59:06,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.13818498700857162,9.30528692871586e-08,6.748038575953757e-07,360.0,250.19576866493998,10.0,1.3717711903154866e-05,9.534729848326151e-06,3.8090313577817517e-07,2.363334488725917e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #9,2026-03-30T23:59:06,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.17276063188910484,1.1455406899741599e-07,6.649866550256886e-07,360.0,238.74654863509195,10.0,1.7205058969557274e-05,1.1411398020300112e-05,4.777111061331307e-07,2.9094168095990486e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #9,2026-03-30T23:59:06,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.14910799823701382,7.831792031116682e-08,5.264759907536038e-07,360.0,112.3554507376643,10.0,1.4845172502100479e-05,4.633614821614174e-06,4.122105116645496e-07,1.9890997835379158e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #9,2026-03-30T23:59:06,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.14162852615118027,9.174439365997409e-08,6.493100938200986e-07,360.0,226.4393509831842,10.0,1.4063556864857697e-05,8.846951523366897e-06,3.905129929383588e-07,2.3301021381162885e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #10,2026-03-30T23:59:07,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.16325864754617214,1.0785253806973649e-07,6.619070095083985e-07,360.0,224.18097392369336,10.0,1.6595740243792532e-05,1.033556382168399e-05,4.608252551406614e-07,2.7392129320617255e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #10,2026-03-30T23:59:07,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.12363778986036777,6.782353306932386e-08,5.499669529394661e-07,360.0,136.2004592373118,10.0,1.225023809820413e-05,4.635281484866027e-06,3.401389138566124e-07,1.7225658496926744e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #10,2026-03-30T23:59:07,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.1370923575013876,6.833649685124321e-08,4.996395194964528e-07,360.0,86.21650332271068,10.0,1.3695367425680142e-05,3.2802804028619903e-06,3.8029198120865557e-07,1.7355939809750786e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #11,2026-03-30T23:59:07,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.18065680004656315,1.0025249503886596e-07,5.559956494581648e-07,360.0,140.75242641968785,10.0,1.7946315929293652e-05,7.017227837025075e-06,4.983448268224789e-07,2.5461888593141186e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #11,2026-03-30T23:59:07,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.16956945694983006,1.1210845145767139e-07,6.625325542368929e-07,360.0,236.7147517673794,10.0,1.6894174553453876e-05,1.1109731111957899e-05,4.6913034489585365e-07,2.847303601030758e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #11,2026-03-30T23:59:07,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.1413547322154045,9.114228111237483e-08,6.463011308710131e-07,360.0,220.56765057863396,10.0,1.4110175520181626e-05,8.646118025978922e-06,3.918047321753367e-07,2.3148098278335844e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #12,2026-03-30T23:59:08,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.17595379799604416,1.1555965326645991e-07,6.577454738339344e-07,360.0,181.26155227187147,10.0,1.9166374392807486e-05,9.650841050756753e-06,5.323485367827947e-07,2.9349563980347036e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #12,2026-03-30T23:59:08,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.152153130620718,7.803898877471826e-08,5.14023678108661e-07,360.0,103.16906825001797,10.0,1.507949177175763e-05,4.32194790533913e-06,4.187157946742232e-07,1.982015547177102e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #12,2026-03-30T23:59:08,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.13722150027751923,9.506849500749869e-08,6.943712428004651e-07,360.0,267.66023802431783,10.0,1.3630933314561855e-05,1.0135841442604487e-05,3.7849392327997397e-07,2.414526868044632e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #13,2026-03-30T23:59:08,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.17046989127993584,1.1304686783497616e-07,6.645046759518168e-07,360.0,222.19201722571904,10.0,1.7453394457697907e-05,1.0773341948322468e-05,4.846363483617717e-07,2.8711372754382106e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #13,2026-03-30T23:59:08,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.15262392908334732,7.837522439016612e-08,5.151495883719518e-07,360.0,101.99258333042481,10.0,1.5182117559015777e-05,4.3019478894734675e-06,4.2148633963532024e-07,1.9905551788124598e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #13,2026-03-30T23:59:08,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.13761365599930286,9.554841092531386e-08,6.96114450281991e-07,360.0,267.8105991998766,10.0,1.3696550391614445e-05,1.0190285927080822e-05,3.80320257196823e-07,2.4267156575892134e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #14,2026-03-30T23:59:09,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.18743138760328293,1.197580156017889e-07,6.400436279205666e-07,360.0,218.0049230960385,10.0,1.862125881016256e-05,1.1277509024409937e-05,5.170861569543688e-07,3.0415853991526908e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #14,2026-03-30T23:59:09,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.17679189518094063,1.1281477452480554e-07,6.393142949118109e-07,360.0,227.3056889900284,10.0,1.726844497025018e-05,1.0904453169757744e-05,4.795281113021903e-07,2.865242625131007e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #14,2026-03-30T23:59:09,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.13819126784801483,6.904342195037474e-08,5.006558200856364e-07,360.0,91.75163376252105,10.0,1.367114111781116e-05,3.484725006330791e-06,3.796168292562153e-07,1.7535482953398357e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #15,2026-03-30T23:59:09,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.17566603235900402,1.1359285871629277e-07,6.479072525840428e-07,360.0,225.41024768357292,10.0,1.7442893050611e-05,1.0922786522371553e-05,4.843626378311043e-07,2.885004221081359e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #15,2026-03-30T23:59:09,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.17840868420898914,1.0460060391286052e-07,5.87567603085741e-07,360.0,260.444816010716,10.0,1.5169425122439845e-05,1.0975564329385179e-05,4.2122141975495556e-07,2.6566210871579966e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #15,2026-03-30T23:59:09,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.1371433362364769,6.704343317784628e-08,4.899656659304507e-07,360.0,76.82890367949915,10.0,1.3718539848923722e-05,2.928057895701386e-06,3.809328501423197e-07,1.7027530594767313e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #16,2026-03-30T23:59:10,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.17310168780386448,1.1446780648828805e-07,6.625831882315123e-07,360.0,224.28019930616705,10.0,1.761072706431147e-05,1.097250878245859e-05,4.89023503743939e-07,2.9072259350513933e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #16,2026-03-30T23:59:10,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.15104245208203793,8.262787734120781e-08,5.480647426715566e-07,360.0,132.06371141630726,10.0,1.5047244168817997e-05,5.520559973604122e-06,4.1782625743912253e-07,2.0985630399861276e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #16,2026-03-30T23:59:10,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.13713680766522884,7.329188827174258e-08,5.355801763619649e-07,360.0,120.65323605307637,10.0,1.3657475821673873e-05,4.577781439252249e-06,3.7924099403123006e-07,1.8614498254957172e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #17,2026-03-30T23:59:10,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.14206831343472004,8.138026072636945e-08,5.736001856676299e-07,360.0,79.85162522039792,10.0,1.654029432684187e-05,3.6691696081447844e-06,4.59299784981541e-07,2.066876371996807e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #17,2026-03-30T23:59:10,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.10002838633954525,6.026912467777998e-08,6.044438257856506e-07,360.0,184.18919846086956,10.0,9.94290355592971e-06,5.088059623403751e-06,2.760447665221157e-07,1.5307007945855556e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #17,2026-03-30T23:59:10,vjepa2,28afb0fc-7dd2-40bd-8756-d1514239e1cf,0.13702023588120937,9.153641878584462e-08,6.702564068348271e-07,360.0,243.9904780621653,10.0,1.363053936511273e-05,9.239174055153399e-06,3.7848700044883695e-07,2.3248200420714982e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
