timestamp_utc,elapsed_s,sample_interval_s,cpu_utilization_pct,gpu_utilization_pct,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_w,gpu_temperature_c,torch_gpu_allocated_mb,torch_gpu_reserved_mb,gpu_metrics_source
2026-03-31T04:36:07.736338+00:00,0.0031697750091552734,0.5,0.0,0.0,5897.25,32760.0,51.758,48.0,5050.03564453125,5180.0,pynvml
2026-03-31T04:36:08.242371+00:00,0.5092031955718994,0.5,0.6,71.0,13759.25,32760.0,80.135,50.0,12594.1513671875,12972.0,pynvml
2026-03-31T04:36:08.748875+00:00,1.0157065391540527,0.5,0.6,97.0,16379.25,32760.0,155.543,56.0,12789.6337890625,15592.0,pynvml
2026-03-31T04:36:09.253797+00:00,1.5206282138824463,0.5,0.6,83.0,16915.25,32760.0,180.832,57.0,12764.88720703125,16128.0,pynvml
2026-03-31T04:36:09.758401+00:00,2.0252320766448975,0.5,0.6,97.0,16915.25,32760.0,192.728,52.0,14888.71142578125,16128.0,pynvml
2026-03-31T04:36:10.262557+00:00,2.529387950897217,0.5,0.6,97.0,16915.25,32760.0,192.612,53.0,12788.4384765625,16128.0,pynvml
2026-03-31T04:36:10.768454+00:00,3.035288095474243,0.5,0.6,94.0,16915.25,32760.0,190.39,53.0,10200.46337890625,16128.0,pynvml
2026-03-31T04:36:11.273644+00:00,3.540478467941284,0.5,0.6,97.0,16941.25,32760.0,190.166,53.0,10200.4638671875,16154.0,pynvml
2026-03-31T04:36:11.778091+00:00,4.044922351837158,0.5,0.6,97.0,16987.25,32760.0,199.645,58.0,12766.56396484375,16198.0,pynvml
2026-03-31T04:36:12.283823+00:00,4.550662994384766,0.5,0.6,77.0,16987.25,32760.0,198.086,53.0,12769.7666015625,16198.0,pynvml
2026-03-31T04:36:12.788943+00:00,5.05577826499939,0.5,0.6,97.0,16987.25,32760.0,195.49,55.0,12771.7666015625,16198.0,pynvml
2026-03-31T04:36:13.294360+00:00,5.561201333999634,0.5,0.6,78.0,16987.25,32760.0,192.445,54.0,12771.14111328125,16198.0,pynvml
2026-03-31T04:36:13.799688+00:00,6.066520929336548,0.5,0.6,97.0,16987.25,32760.0,192.352,58.0,12775.93798828125,16198.0,pynvml
2026-03-31T04:36:14.304948+00:00,6.571781158447266,0.5,0.5,76.0,16987.25,32760.0,193.868,58.0,12809.61279296875,16198.0,pynvml
2026-03-31T04:36:14.809716+00:00,7.076548099517822,0.5,0.6,78.0,16987.25,32760.0,198.164,56.0,12453.462890625,16198.0,pynvml
2026-03-31T04:36:15.314830+00:00,7.581660747528076,0.5,0.6,79.0,16987.25,32760.0,199.122,58.0,12768.79736328125,16198.0,pynvml
