epoch,step,loss,total_step_ms,data_transfer_ms,forward_ms,backward_ms,optimizer_step_ms,ema_update_ms,step_start_time,step_end_time
1,70,0.110725,361.69,0.485,131.922,77.437,138.125,27.015,1774931801.7657685,1774931802.129911
1,71,0.100197,445.961,0.472,164.443,129.098,138.721,27.025,1774931802.1565013,1774931802.6050293
1,72,0.098965,477.798,0.48,174.363,150.689,138.718,27.043,1774931802.6330807,1774931803.1134868
1,73,0.097799,478.649,0.473,174.872,150.771,139.327,27.054,1774931803.1429994,1774931803.6242306
1,74,0.097152,430.598,0.475,155.489,121.311,139.253,27.046,1774931803.6566455,1774931804.090333
1,75,0.095989,402.089,0.475,148.277,99.555,138.806,27.045,1774931804.119406,1774931804.5242412
1,76,0.091217,472.995,0.476,170.819,148.529,138.743,27.015,1774931804.5510526,1774931805.0265017
1,77,0.106964,468.473,0.469,168.144,146.262,139.128,27.16,1774931805.0542316,1774931805.5252476
1,78,0.093016,446.892,0.473,164.693,128.92,139.216,27.038,1774931805.5550473,1774931806.0047524
1,79,0.088283,456.11,0.471,165.005,139.473,138.804,27.067,1774931806.032546,1774931806.4917307
1,80,0.085942,433.185,0.477,155.363,125.499,138.521,27.03,1774931806.521156,1774931806.9568229
1,81,0.085067,439.772,0.476,161.856,125.047,138.84,27.155,1774931806.9848268,1774931807.427107
1,82,0.081515,470.192,0.472,170.47,143.945,140.814,27.034,1774931807.4558277,1774931807.9288673
1,83,0.080146,446.356,0.482,165.547,125.624,138.895,27.052,1774931807.9568305,1774931808.4059641
1,84,0.079799,426.219,0.477,157.771,115.35,138.793,27.055,1774931808.4336388,1774931808.862499
1,85,0.080437,424.113,0.472,154.478,116.769,138.77,27.056,1774931808.8907146,1774931809.3173633
1,86,0.077739,448.249,0.481,165.273,130.786,138.463,27.066,1774931809.34739,1774931809.7980554
1,87,0.076843,506.753,0.478,186.019,167.545,138.77,27.062,1774931809.8257484,1774931810.335286
1,88,0.074753,474.983,0.483,173.704,148.657,139.052,27.038,1774931810.35632,1774931810.8339083
1,89,0.073079,470.674,0.472,168.166,148.849,139.433,27.062,1774931810.8610618,1774931811.3341858
1,90,0.073495,413.511,0.471,155.332,105.972,138.354,27.025,1774931811.3617682,1774931811.7781086
1,91,0.071372,422.941,0.466,155.964,113.223,139.358,27.068,1774931811.799467,1774931812.225153
1,92,0.070366,477.355,0.489,169.792,153.708,139.302,27.008,1774931812.2524586,1774931812.7325008
1,93,0.068467,426.151,0.468,157.577,115.206,138.601,27.028,1774931812.7597513,1774931813.188551
1,94,0.065655,400.933,0.477,148.697,99.29,139.046,27.025,1774931813.2187703,1774931813.622445
1,95,0.0702,437.653,0.468,158.177,125.481,138.719,27.026,1774931813.6513689,1774931814.0918226
1,96,0.064737,479.432,0.476,174.461,151.467,139.135,27.011,1774931814.1191015,1774931814.6014256
1,97,0.078458,385.703,0.475,141.99,91.997,138.462,27.072,1774931814.6279817,1774931815.0162687
1,98,0.065785,434.42,0.473,160.051,122.618,138.712,27.049,1774931815.0434132,1774931815.4807167
1,99,0.07001,424.037,0.477,156.796,114.743,139.334,27.061,1774931815.5095623,1774931815.9361749
1,100,0.062023,517.64,0.468,189.77,175.726,138.967,27.042,1774931815.9649122,1774931816.485445
1,101,0.072063,480.153,0.483,174.464,152.222,138.974,27.207,1774931816.5138214,1774931816.9970286
1,102,0.063315,399.755,0.475,145.784,100.675,138.899,27.011,1774931817.026114,1774931817.428683
1,103,0.073844,434.732,0.475,162.635,118.939,138.89,27.068,1774931817.459038,1774931817.8964493
1,104,0.069679,430.973,0.476,160.493,117.707,139.001,27.068,1774931817.926618,1774931818.3605096
1,105,0.058403,532.266,0.477,193.069,185.49,138.881,27.006,1774931818.388952,1774931818.92396
1,106,0.079496,433.438,0.484,162.173,116.981,140.056,27.043,1774931818.950739,1774931819.3877506
1,107,0.058823,428.03,0.479,161.644,115.062,138.525,27.06,1774931819.4182837,1774931819.848941
1,108,0.06922,478.813,0.474,173.691,151.424,138.314,27.026,1774931819.869824,1774931820.3514102
1,109,0.067757,477.81,0.472,170.111,154.764,138.432,26.998,1774931820.3742878,1774931820.8551877
1,110,0.052987,483.855,0.476,176.254,154.773,138.825,27.061,1774931820.8766215,1774931821.3634098
1,111,0.065252,364.86,0.468,135.669,75.795,138.884,27.05,1774931821.3841653,1774931821.7520974
1,112,0.056655,541.054,0.47,193.612,193.334,138.722,27.01,1774931821.778968,1774931822.3227549
1,113,0.055064,466.969,0.471,171.061,141.92,139.195,27.071,1774931822.3586183,1774931822.8285599
1,114,0.058096,514.197,0.476,187.519,172.743,139.132,27.071,1774931822.84979,1774931823.3667169
1,115,0.051876,438.598,0.477,159.834,124.952,138.817,27.052,1774931823.3936722,1774931823.8359845
1,116,0.060488,507.28,0.488,181.189,171.71,138.25,27.127,1774931823.8735962,1774931824.383803
1,117,0.050647,422.598,0.47,156.357,112.368,138.958,27.112,1774931824.4126453,1774931824.8377206
1,118,0.050454,476.97,0.486,170.739,152.996,138.409,27.037,1774931824.930295,1774931825.4097629
1,119,0.050206,537.096,0.476,196.084,187.983,138.797,27.051,1774931825.4381135,1774931825.9789288
1,120,0.046496,536.685,0.472,195.194,188.123,138.913,27.057,1774931826.0077734,1774931826.547287
1,121,0.046706,432.603,0.48,163.093,116.455,138.517,27.013,1774931826.578311,1774931827.0134435
1,122,0.047582,403.152,0.481,149.168,100.067,139.024,27.03,1774931827.0425153,1774931827.4483747
1,123,0.053626,477.902,0.474,172.675,146.567,138.946,27.224,1774931827.4788961,1774931827.9596946
1,124,0.046122,413.799,0.484,154.196,106.078,138.953,27.037,1774931827.9832263,1774931828.3998463
1,125,0.046708,436.527,0.477,157.826,125.83,139.356,27.07,1774931828.426,1774931828.865057
1,126,0.044972,522.439,0.483,190.888,178.624,138.801,27.02,1774931828.8891947,1774931829.4145055
1,127,0.044719,481.578,0.475,175.562,152.607,139.11,27.037,1774931829.4418273,1774931829.9258966
1,128,0.044035,443.416,0.477,164.731,125.817,139.252,27.036,1774931829.9542892,1774931830.400424
1,129,0.043737,495.491,0.474,180.044,162.221,139.307,27.071,1774931830.4288237,1774931830.9270325
1,130,0.045028,482.744,0.486,175.402,153.678,139.127,26.938,1774931830.9548788,1774931831.4404864
1,131,0.051977,514.457,0.479,187.897,173.708,138.845,26.923,1774931831.4677694,1774931831.985012
1,132,0.045091,381.06,0.478,141.761,85.902,138.69,26.939,1774931832.0119286,1774931832.3958797
1,133,0.059785,440.495,0.481,160.197,126.377,139.684,26.926,1774931832.4235723,1774931832.8677392
1,134,0.048329,441.515,0.479,163.26,124.243,139.234,26.934,1774931832.8951511,1774931833.3403563
1,135,0.050089,392.137,0.481,145.581,93.163,138.608,26.902,1774931833.370565,1774931833.767003
1,136,0.051073,477.815,0.477,173.725,148.872,140.087,26.936,1774931833.7935233,1774931834.2743835
1,137,0.040585,510.527,0.471,183.798,173.258,138.856,26.935,1774931834.3067791,1774931834.8205807
1,138,0.044503,412.721,0.471,150.7,108.145,139.035,26.885,1774931834.846251,1774931835.262311
1,139,0.043058,460.425,0.474,165.489,141.804,138.885,26.948,1774931835.290526,1774931835.7540145
1,140,0.04119,439.928,0.478,160.621,125.799,138.787,26.919,1774931835.8046756,1774931836.247715
1,141,0.042813,428.849,0.476,158.851,116.655,139.016,26.901,1774931836.279199,1774931836.7116451
1,142,0.038369,410.757,0.48,145.587,111.99,138.908,26.941,1774931836.7457685,1774931837.1598592
1,143,0.046378,520.298,0.476,188.447,176.08,139.771,26.956,1774931837.2440422,1774931837.7674618
1,144,0.038223,492.043,0.481,174.12,155.333,139.271,26.961,1774931837.8013275,1774931838.2960525
1,145,0.040915,482.126,0.484,174.882,153.301,139.068,26.929,1774931838.3219886,1774931838.8074741
1,146,0.040032,491.676,0.475,178.919,158.398,138.928,26.902,1774931838.8300934,1774931839.3246512
1,147,0.037059,424.823,0.47,156.379,113.674,139.027,26.93,1774931839.353909,1774931839.781589
1,148,0.040114,399.231,0.476,147.009,98.738,137.925,26.904,1774931839.8031275,1774931840.2054276
1,149,0.035944,384.068,0.477,143.275,87.201,138.487,26.921,1774931840.2345939,1774931840.6218553
1,150,0.036741,425.798,0.477,156.715,115.331,138.746,26.914,1774931840.6481814,1774931841.0776665
1,151,0.036709,517.971,0.48,188.927,174.791,138.832,26.953,1774931841.1074967,1774931841.6283958
1,152,0.035768,532.215,0.479,189.013,189.052,139.038,26.933,1774931841.6575685,1774931842.1928837
1,153,0.035772,426.034,0.47,156.316,115.409,139.052,26.951,1774931842.2226424,1774931842.6524086
1,154,0.034878,535.838,0.478,194.065,188.274,138.89,26.937,1774931842.6816394,1774931843.220563
1,155,0.036756,443.612,0.486,163.873,124.906,138.923,26.915,1774931843.2495043,1774931843.696128
1,156,0.034078,509.775,0.476,185.955,168.504,139.406,26.927,1774931843.7237327,1774931844.2366698
1,157,0.032764,408.696,0.483,146.533,108.184,139.263,26.98,1774931844.3090646,1774931844.7204368
1,158,0.034474,446.742,0.487,163.361,129.353,139.042,26.91,1774931844.7497418,1774931845.199372
1,159,0.032852,436.262,0.481,158.952,123.537,138.504,26.925,1774931845.2269754,1774931845.6660888
1,160,0.033661,514.77,0.471,186.367,174.672,138.634,26.929,1774931845.6936734,1774931846.211268
1,161,0.034054,440.357,0.478,161.027,126.469,138.337,26.914,1774931846.238926,1774931846.6828928
1,162,0.032719,467.295,0.473,170.556,142.152,139.144,26.927,1774931846.7108598,1774931847.1811087
1,163,0.031278,442.76,0.467,164.143,125.495,138.163,26.946,1774931847.2079208,1774931847.653975
1,164,0.033588,355.596,0.474,133.11,69.043,138.55,26.952,1774931847.6807668,1774931848.039068
1,165,0.030624,423.303,0.475,155.146,111.602,139.437,26.96,1774931848.0668547,1774931848.4931955
1,166,0.033143,508.501,0.483,182.508,171.716,139.083,26.967,1774931848.5204318,1774931849.031944
1,167,0.031385,389.223,0.476,140.034,94.095,139.125,26.973,1774931849.0607285,1774931849.4530277
1,168,0.03092,516.726,0.479,185.881,175.191,139.04,26.958,1774931849.5344489,1774931850.0537925
1,169,0.030195,431.84,0.471,161.352,116.031,139.186,26.914,1774931850.081014,1774931850.5157747
1,170,0.030555,421.713,0.475,152.793,115.402,138.919,26.932,1774931850.5450616,1774931850.9711995
1,171,0.029277,461.824,0.476,167.892,140.23,138.947,26.91,1774931850.99767,1774931851.4623826
1,172,0.030071,515.014,0.473,186.204,175.238,139.119,26.886,1774931851.4899437,1774931852.0077991
1,173,0.030206,390.515,0.47,144.493,92.62,139.06,26.896,1774931852.03681,1774931852.4305923
1,174,0.029361,473.891,0.48,171.735,147.48,139.083,26.935,1774931852.4584796,1774931852.9355261
1,175,0.029288,441.04,0.481,162.695,123.618,140.118,26.928,1774931852.9658222,1774931853.4096534
1,176,0.029906,445.79,0.477,165.388,126.353,139.15,26.918,1774931853.4325168,1774931853.8821633
1,177,0.027865,423.697,0.475,156.876,114.033,138.8,26.947,1774931853.9087112,1774931854.3352733
1,178,0.029103,426.265,0.469,157.806,115.491,138.723,26.937,1774931854.3635583,1774931854.7926593
1,179,0.028768,478.993,0.478,173.506,150.486,139.933,26.905,1774931854.8165221,1774931855.2986631
1,180,0.028604,429.879,0.473,160.553,114.722,138.721,26.919,1774931855.3253756,1774931855.758337
1,181,0.028582,441.353,0.473,162.666,123.442,139.341,26.943,1774931855.8009791,1774931856.2454329
1,182,0.032766,463.072,0.473,169.27,140.386,138.892,26.932,1774931856.2728727,1774931856.739083
1,183,0.028441,477.149,0.47,169.447,153.398,138.648,26.959,1774931856.7679138,1774931857.248769
1,184,0.028175,466.117,0.475,170.325,143.103,137.877,26.912,1774931857.2814167,1774931857.7509568
1,185,0.027402,515.87,0.488,184.184,173.436,142.065,26.994,1774931857.778765,1774931858.2982218
1,186,0.028512,460.521,0.471,168.71,138.086,138.25,26.984,1774931858.326507,1774931858.7898347
1,187,0.0272,485.992,0.468,177.026,155.287,138.995,26.931,1774931858.8280993,1774931859.3170285
1,188,0.027745,486.78,0.49,175.987,156.239,139.53,26.933,1774931859.3521867,1774931859.8418207
1,189,0.027491,434.076,0.482,162.651,117.788,138.591,27.079,1774931859.8657417,1774931860.3027828
1,190,0.025735,441.627,0.481,163.564,124.553,138.89,26.921,1774931860.328984,1774931860.773997
1,191,0.026794,481.198,0.473,174.477,153.076,138.903,26.953,1774931860.800164,1774931861.2842848
1,192,0.025588,515.288,0.476,184.091,172.99,139.1,26.998,1774931861.3324184,1774931861.8508961
1,193,0.026234,510.889,0.506,183.305,172.369,139.42,26.943,1774931861.8774965,1774931862.3910735
1,194,0.026463,481.124,0.474,174.202,152.53,139.005,26.963,1774931862.4137864,1774931862.8981144
1,195,0.025762,472.919,0.479,165.971,152.618,139.675,26.944,1774931862.9200027,1774931863.395995
1,196,0.026268,432.967,0.484,158.92,120.204,138.577,26.943,1774931863.42351,1774931863.8594892
1,197,0.025631,384.011,0.471,142.71,86.979,138.829,26.921,1774931863.8867352,1774931864.2740548
1,198,0.024864,387.925,0.48,143.441,90.677,138.854,26.925,1774931864.3016994,1774931864.6928627
1,199,0.02494,476.364,0.484,173.32,149.22,138.858,26.93,1774931864.722561,1774931865.2020855
1,200,0.025039,452.904,0.47,166.231,133.668,138.845,26.95,1774931865.2317696,1774931865.6876166
2,201,0.024617,430.916,0.479,153.077,122.431,139.421,26.94,1774931865.7176049,1774931866.1515007
2,202,0.025326,481.115,0.474,174.541,151.287,138.989,26.939,1774931866.184651,1774931866.6685872
2,203,0.026247,404.621,0.474,144.702,105.835,139.065,26.924,1774931866.6964839,1774931867.104149
2,204,0.026975,455.072,0.477,162.503,138.052,139.454,26.924,1774931867.131917,1774931867.590249
2,205,0.025364,437.797,0.473,156.904,123.282,141.732,26.946,1774931867.6126723,1774931868.0535498
2,206,0.023357,418.906,0.485,152.828,109.797,139.092,26.905,1774931868.1469512,1774931868.5689094
2,207,0.026086,431.588,0.472,155.638,122.007,138.981,26.928,1774931868.5976827,1774931869.0321088
2,208,0.02575,446.647,0.48,164.231,128.28,139.021,26.94,1774931869.060385,1774931869.5101428
2,209,0.02269,435.351,0.473,158.894,122.328,139.008,26.959,1774931869.5376992,1774931869.9758759
2,210,0.024211,441.26,0.476,161.179,124.408,139.148,26.923,1774931870.0033975,1774931870.4478996
2,211,0.025358,433.943,0.48,154.476,125.429,138.747,27.001,1774931870.4773998,1774931870.9144242
2,212,0.023291,461.635,0.474,168.319,139.796,138.664,26.918,1774931870.9424748,1774931871.4071548
2,213,0.023479,478.629,0.472,173.418,150.635,138.875,26.951,1774931871.43666,1774931871.918415
2,214,0.024276,501.895,0.484,182.423,165.752,138.907,26.922,1774931871.9931068,1774931872.4981384
2,215,0.022706,439.777,0.471,160.404,124.603,138.669,26.913,1774931872.5275447,1774931872.970496
2,216,0.027432,423.537,0.482,152.539,117.418,138.632,26.943,1774931872.9995728,1774931873.4261367
2,217,0.023899,406.946,0.479,148.608,104.179,139.002,26.952,1774931873.4548147,1774931873.8650956
2,218,0.022987,470.884,0.479,171.366,145.987,138.83,26.922,1774931873.8879583,1774931874.362213
2,219,0.022569,460.487,0.467,167.74,138.251,139.252,26.918,1774931874.383326,1774931874.8468173
2,220,0.022866,411.303,0.468,149.909,107.332,138.737,26.942,1774931874.868399,1774931875.284116
2,221,0.02278,502.424,0.492,179.86,167.42,139.426,27.313,1774931875.3136742,1774931875.819228
2,222,0.022272,427.024,0.486,156.595,115.639,139.184,26.943,1774931875.8486989,1774931876.2787547
2,223,0.021548,514.893,0.478,185.648,175.449,138.824,26.912,1774931876.308352,1774931876.827091
2,224,0.022824,435.895,0.483,157.596,124.436,139.091,26.93,1774931876.8492768,1774931877.2882097
2,225,0.022354,396.292,0.477,146.671,95.039,138.977,26.947,1774931877.317685,1774931877.71691
2,226,0.021903,477.353,0.467,173.406,148.909,138.989,26.896,1774931877.7400587,1774931878.2204175
2,227,0.023928,447.289,0.482,162.729,130.015,139.889,26.932,1774931878.2479525,1774931878.6981997
2,228,0.024989,442.362,0.476,163.188,124.662,139.424,26.991,1774931878.7260034,1774931879.171406
2,229,0.022058,387.499,0.474,143.574,90.242,138.949,26.942,1774931879.2002375,1774931879.591026
2,230,0.021682,560.559,0.474,201.638,204.363,139.325,26.965,1774931879.6195295,1774931880.1863785
2,231,0.021642,434.487,0.468,156.851,123.545,138.728,26.936,1774931880.2088184,1774931880.646556
2,232,0.021005,358.894,0.477,133.621,71.962,138.215,26.881,1774931880.6754072,1774931881.0374312
2,233,0.022747,403.785,0.474,148.661,100.641,139.056,26.994,1774931881.0613978,1774931881.4680924
2,234,0.023096,434.047,0.475,161.973,117.612,139.164,26.945,1774931881.4987812,1774931881.9356356
2,235,0.021123,434.867,0.478,154.835,124.944,139.736,26.983,1774931881.9645445,1774931882.4027474
2,236,0.02111,426.375,0.488,155.286,114.989,139.713,26.941,1774931882.4303484,1774931882.860283
2,237,0.025767,441.953,0.474,164.467,123.082,139.487,26.921,1774931882.8843572,1774931883.3300834
2,238,0.024486,510.387,0.478,181.016,174.081,138.99,26.91,1774931883.3523567,1774931883.8649952
2,239,0.021191,487.286,0.47,176.705,156.868,138.52,26.994,1774931883.888162,1774931884.3789508
2,240,0.020334,486.466,0.478,173.752,157.886,139.407,27.379,1774931884.4081328,1774931884.8978825
2,241,0.023488,508.44,0.466,184.455,168.191,139.395,26.976,1774931884.9269097,1774931885.4387357
2,242,0.024736,434.214,0.48,161.375,118.676,139.027,26.923,1774931885.468807,1774931885.9061368
2,243,0.021603,464.62,0.466,168.745,141.706,140.465,26.95,1774931885.93434,1774931886.401887
2,244,0.020113,473.16,0.475,169.995,148.325,139.005,26.924,1774931886.4245172,1774931886.9009194
2,245,0.021612,480.889,0.468,171.794,155.044,139.477,26.926,1774931886.9288895,1774931887.4129055
2,246,0.022659,476.919,0.475,173.781,148.74,139.242,26.917,1774931887.438826,1774931887.919141
2,247,0.021667,416.8,0.472,152.953,110.173,139.177,26.945,1774931887.9410257,1774931888.3607304
2,248,0.021259,459.011,0.47,166.061,138.574,139.012,26.917,1774931888.3830314,1774931888.84494
2,249,0.020369,484.869,0.484,176.008,153.955,139.394,26.934,1774931888.869822,1774931889.3577065
2,250,0.019065,455.516,0.472,163.179,138.459,138.903,26.933,1774931889.3792627,1774931889.837947
2,251,0.019716,512.541,0.476,182.598,174.48,139.57,26.9,1774931889.8654068,1774931890.3807552
2,252,0.019424,434.656,0.474,158.969,122.468,138.337,26.925,1774931890.4038856,1774931890.8410716
2,253,0.018925,498.866,4.656,181.097,160.073,138.651,26.939,1774931890.8702223,1774931891.3716218
2,254,0.019601,486.944,0.484,175.728,157.563,139.106,26.903,1774931891.3930943,1774931891.882957
2,255,0.019892,473.345,0.474,171.935,147.16,139.334,26.99,1774931891.9107175,1774931892.3868914
2,256,0.019745,439.676,0.483,162.64,123.238,138.7,26.93,1774931892.4088008,1774931892.8514383
2,257,0.020086,480.716,0.475,170.12,156.763,138.847,26.932,1774931892.8750532,1774931893.3585927
2,258,0.021536,431.336,0.477,157.319,121.439,138.506,26.916,1774931893.3863986,1774931893.8205063
2,259,0.022425,446.319,0.486,164.82,128.51,139.09,26.905,1774931893.8766391,1774931894.326302
2,260,0.020952,430.642,0.47,154.738,123.934,138.072,26.903,1774931894.3484693,1774931894.7817876
2,261,0.020162,491.681,0.471,180.534,159.389,138.503,26.96,1774931894.8095243,1774931895.3036962
2,262,0.022077,367.589,0.479,134.429,79.712,138.703,26.931,1774931895.3260183,1774931895.6963298
2,263,0.02619,478.629,0.476,174.669,150.832,138.45,26.94,1774931895.723852,1774931896.2051497
2,264,0.022095,512.269,0.475,182.219,177.548,138.935,26.947,1774931896.2280638,1774931896.7430034
2,265,0.018579,436.659,0.475,159.722,124.138,138.341,26.914,1774931896.771407,1774931897.2109973
2,266,0.024877,466.566,0.479,169.443,142.84,138.501,26.899,1774931897.2387319,1774931897.7080758
2,267,0.025446,423.428,0.479,155.094,114.78,139.308,26.958,1774931897.7365506,1774931898.1626475
2,268,0.018852,485.533,0.476,170.426,159.845,138.651,26.945,1774931898.1858916,1774931898.6742635
2,269,0.020863,468.465,0.482,168.655,147.409,138.906,26.934,1774931898.697493,1774931899.168517
2,270,0.025306,470.269,0.484,172.032,146.286,138.63,26.914,1774931899.1981928,1774931899.6709414
2,271,0.020272,436.36,0.476,157.892,123.71,138.791,26.924,1774931899.700518,1774931900.1393676
2,272,0.019388,542.982,0.475,197.184,192.225,138.206,26.935,1774931900.1671436,1774931900.7128243
2,273,0.024405,426.095,0.478,157.429,116.42,138.995,26.941,1774931900.7399228,1774931901.1686385
2,274,0.018806,459.178,0.481,167.441,138.194,138.898,26.918,1774931901.1978824,1774931901.6599948
