epoch,step,phase,start_time,end_time,duration_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,1,data_transfer,1774931767.7689712,1774931767.771179,2.208,5059.2,5200.0
1,1,forward,1774931767.7745316,1774931768.0424192,267.888,6290.3,6342.0
1,1,backward,1774931768.045924,1774931768.1966689,150.745,7647.9,8028.0
1,1,ema_update,1774931768.3683715,1774931768.3954418,27.070,10200.5,15520.0
1,1,optimizer_step,1774931768.2003903,1774931768.3992724,198.882,10200.5,15520.0
1,1,total_step,1774931767.768946,1774931768.4030778,634.132,10191.3,15520.0
1,2,data_transfer,1774931768.4473176,1774931768.447811,0.493,10200.5,15520.0
1,2,forward,1774931768.4513319,1774931768.628836,177.504,12846.7,15552.0
1,2,backward,1774931768.6328685,1774931768.7894452,156.577,12789.6,15592.0
1,2,ema_update,1774931768.9026423,1774931768.9297907,27.148,10200.5,16128.0
1,2,optimizer_step,1774931768.7942944,1774931768.9338522,139.558,10200.5,16128.0
1,2,total_step,1774931768.4473011,1774931768.937578,490.277,10191.3,16128.0
1,3,data_transfer,1774931768.9737453,1774931768.9742374,0.492,10200.5,16128.0
1,3,forward,1774931768.9775908,1774931769.1466892,169.098,12633.2,16128.0
1,3,backward,1774931769.1504521,1774931769.2898026,139.350,12764.9,16128.0
1,3,ema_update,1774931769.401591,1774931769.4286835,27.092,10200.5,16128.0
1,3,optimizer_step,1774931769.2933712,1774931769.432579,139.208,10200.5,16128.0
1,3,total_step,1774931768.973732,1774931769.43708,463.348,10191.3,16128.0
1,4,data_transfer,1774931769.4698708,1774931769.4703453,0.474,10200.5,16128.0
1,4,forward,1774931769.4746475,1774931769.6311417,156.494,11991.1,16128.0
1,4,backward,1774931769.634998,1774931769.7492049,114.207,12773.6,16128.0
1,4,ema_update,1774931769.862558,1774931769.88964,27.082,10200.5,16128.0
1,4,optimizer_step,1774931769.7542722,1774931769.893498,139.226,10200.5,16128.0
1,4,total_step,1774931769.4698594,1774931769.8975677,427.708,10191.3,16128.0
1,5,data_transfer,1774931769.92926,1774931769.92973,0.470,10200.5,16128.0
1,5,forward,1774931769.93283,1774931770.106693,173.863,12696.1,16128.0
1,5,backward,1774931770.1100287,1774931770.2587292,148.700,12788.4,16128.0
1,5,ema_update,1774931770.3711705,1774931770.3983066,27.136,10200.5,16128.0
