timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-31T00:41:07,vjepa2,973a3dcd-ade6-4427-a58d-7d2023e3636d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.17118134722114,0.00018256380011977302,6.081989593417813e-07,360.0,162.93437185882513,10.0,0.029822023169510065,0.01571678146230937,0.0008283120966775133,0.04636711672849693,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
