epoch,step,loss,total_step_ms,data_transfer_ms,forward_ms,backward_ms,optimizer_step_ms,ema_update_ms,step_start_time,step_end_time
1,36,0.12393,520.991,0.471,190.27,177.702,139.102,27.105,1774931468.1730988,1774931468.696914
1,37,0.118112,446.579,0.469,165.367,127.94,139.081,27.085,1774931468.7268472,1774931469.1761987
1,38,0.114165,391.269,0.473,145.701,92.814,138.953,27.153,1774931469.2051063,1774931469.598948
1,39,0.108086,469.393,0.475,171.563,145.64,139.413,27.066,1774931469.6247056,1774931470.0967457
1,40,0.104071,472.953,0.47,172.017,147.1,138.84,27.108,1774931470.1199868,1774931470.5958948
1,41,0.101024,498.18,0.478,178.548,167.446,138.766,27.066,1774931470.619828,1774931471.1205943
1,42,0.100898,476.541,0.475,173.734,149.093,138.998,27.109,1774931471.1518044,1774931471.6310964
1,43,0.09765,433.216,0.473,161.692,118.392,138.951,27.107,1774931471.6629007,1774931472.0991719
1,44,0.095628,513.236,0.468,187.855,171.961,138.561,27.122,1774931472.1231992,1774931472.6389945
1,45,0.091758,517.076,0.481,187.779,176.574,139.032,27.091,1774931472.6687746,1774931473.1883419
1,46,0.091136,469.411,0.476,168.622,148.415,138.883,27.094,1774931473.2179127,1774931473.6911213
1,47,0.088366,447.371,0.468,164.874,127.518,139.062,27.111,1774931473.7200172,1774931474.1706831
1,48,0.086011,504.614,0.478,181.522,169.761,139.136,27.116,1774931474.201021,1774931474.7083032
1,49,0.084747,440.104,0.478,162.757,123.271,138.795,27.08,1774931474.7381883,1774931475.180838
1,50,0.082356,443.773,0.478,164.854,125.71,139.207,27.094,1774931475.2090175,1774931475.6559162
1,51,0.078202,440.009,0.474,163.451,122.886,138.991,27.148,1774931475.683739,1774931476.1265316
1,52,0.077305,414.257,0.484,149.341,111.736,138.649,27.078,1774931476.1531029,1774931476.5705965
1,53,0.074769,536.258,0.48,194.007,190.024,138.602,27.054,1774931476.6016483,1774931477.1404982
1,54,0.07293,410.54,0.486,151.631,107.308,138.362,27.081,1774931477.1679327,1774931477.5811148
1,55,0.075364,437.512,0.469,160.29,123.328,138.622,27.054,1774931477.6040945,1774931478.0440795
1,56,0.072232,386.629,0.488,144.382,89.988,138.6,27.152,1774931478.0666761,1774931478.4560397
1,57,0.070449,424.146,0.475,155.755,112.901,139.552,27.091,1774931478.4875894,1774931478.9145582
1,58,0.068793,436.197,0.476,160.591,123.284,138.364,27.11,1774931478.9431672,1774931479.3819423
1,59,0.068303,410.135,0.478,150.353,107.127,138.62,27.061,1774931479.4106324,1774931479.823303
1,60,0.066568,422.689,0.472,156.664,113.005,138.619,27.089,1774931479.8463233,1774931480.271803
1,61,0.064179,387.024,0.482,143.84,89.124,139.53,27.103,1774931480.3027465,1774931480.6926367
1,62,0.063761,446.541,0.477,164.109,126.548,142.124,27.109,1774931480.72102,1774931481.170526
1,63,0.066223,409.041,0.472,149.956,106.973,138.586,27.117,1774931481.1986604,1774931481.6101007
1,64,0.061384,539.047,0.471,195.825,189.059,139.357,27.126,1774931481.6391706,1774931482.1807828
1,65,0.058772,455.158,0.475,166.884,136.58,138.596,27.127,1774931482.2097518,1774931482.6676824
1,66,0.060536,375.479,0.478,140.554,81.017,139.389,27.073,1774931482.6973777,1774931483.0756152
1,67,0.062131,544.993,0.478,198.608,193.256,139.665,27.103,1774931483.1004097,1774931483.6479492
1,68,0.058011,474.027,0.477,172.972,148.345,139.127,27.122,1774931483.678353,1774931484.1557367
1,69,0.057317,509.303,0.481,182.777,168.885,139.199,27.058,1774931484.1841793,1774931484.6965585
1,70,0.05739,458.68,0.47,168.562,138.443,138.851,27.098,1774931484.7253072,1774931485.1866362
1,71,0.052665,436.168,0.473,160.04,123.707,138.654,27.075,1774931485.2161825,1774931485.654805
1,72,0.052806,382.368,0.473,140.074,90.931,138.282,27.165,1774931485.6783001,1774931486.0633333
1,73,0.051783,508.675,0.474,183.433,173.364,138.784,27.11,1774931486.0941966,1774931486.605581
1,74,0.05348,516.233,0.474,188.552,174.736,138.701,27.09,1774931486.6284168,1774931487.1473417
1,75,0.049911,482.919,0.472,176.291,154.566,138.705,27.071,1774931487.1766286,1774931487.662524
1,76,0.051057,437.245,0.481,156.36,127.747,139.7,27.143,1774931487.6906016,1774931488.130783
1,77,0.048553,444.801,0.472,161.447,126.95,142.462,27.17,1774931488.1582212,1774931488.6057515
1,78,0.048518,439.11,0.479,163.157,123.522,138.876,27.107,1774931488.6278186,1774931489.0696888
1,79,0.048428,385.658,0.473,139.429,93.048,138.65,27.061,1774931489.0955164,1774931489.484149
1,80,0.045821,393.252,0.483,141.703,99.31,138.56,27.097,1774931489.5147827,1774931489.9106343
1,81,0.045497,477.381,0.503,169.641,155.355,138.48,27.082,1774931489.9405856,1774931490.4207125
1,82,0.045829,426.109,0.485,156.785,115.58,139.133,27.1,1774931490.4486887,1774931490.8779297
1,83,0.045716,507.717,0.472,185.565,168.245,138.722,27.117,1774931490.9033597,1774931491.413784
1,84,0.045073,436.255,0.475,161.061,122.445,138.456,27.083,1774931491.4413662,1774931491.8801312
1,85,0.043259,514.59,0.471,184.518,176.605,138.906,27.085,1774931491.9087777,1774931492.426176
1,86,0.042673,423.54,0.475,154.914,115.408,139.297,27.068,1774931492.4561841,1774931492.882526
1,87,0.042679,513.297,0.478,187.271,173.966,138.515,27.075,1774931492.9113913,1774931493.427501
1,88,0.042303,483.682,0.479,176.434,155.115,139.015,27.075,1774931493.456195,1774931493.9425974
1,89,0.041646,434.067,0.475,159.091,121.714,138.424,27.06,1774931493.974843,1774931494.4116924
1,90,0.041508,446.354,0.476,165.471,128.127,139.138,27.102,1774931494.4408035,1774931494.8901725
1,91,0.040864,434.427,0.474,162.716,117.229,140.057,27.101,1774931494.920596,1774931495.35756
1,92,0.039996,422.723,0.48,153.956,115.085,139.624,27.072,1774931495.385444,1774931495.810982
1,93,0.039732,497.707,0.471,175.342,153.687,144.587,27.068,1774931495.838972,1774931496.3507419
1,94,0.040199,397.812,0.478,144.389,100.481,138.505,27.076,1774931496.3761392,1774931496.7769668
1,95,0.039072,445.751,0.477,161.551,129.974,138.987,27.069,1774931496.8079934,1774931497.256544
1,96,0.037968,438.786,0.485,159.193,126.037,138.83,27.115,1774931497.2848408,1774931497.7263856
1,97,0.038269,480.385,0.479,174.503,151.855,138.757,27.088,1774931497.7553284,1774931498.2386322
1,98,0.037454,433.033,0.474,156.608,123.867,139.095,27.184,1774931498.2673604,1774931498.7033536
1,99,0.037883,516.01,0.477,186.063,176.626,139.214,27.056,1774931498.7318466,1774931499.2512043
1,100,0.0384,395.37,0.471,148.036,93.657,138.638,27.093,1774931499.2812417,1774931499.679618
1,101,0.037232,477.056,0.473,173.271,149.077,139.688,27.093,1774931499.7096784,1774931500.1895485
1,102,0.035785,468.278,0.479,170.641,143.287,139.42,27.078,1774931500.219383,1774931500.6908793
1,103,0.036156,410.245,0.49,149.768,103.115,139.704,27.201,1774931500.7723489,1774931501.185153
1,104,0.035238,394.496,0.493,139.648,94.438,140.119,27.068,1774931501.2675805,1774931501.665078
1,105,0.034965,444.059,0.483,161.604,130.075,138.887,27.086,1774931501.7024004,1774931502.149095
1,106,0.034434,455.725,0.476,167.115,136.416,138.72,27.083,1774931502.1790257,1774931502.637132
1,107,0.034391,505.095,0.485,182.397,169.039,140.079,27.105,1774931502.6614916,1774931503.1693404
1,108,0.033289,464.764,0.479,169.744,142.22,138.851,27.061,1774931503.1979554,1774931503.6652422
1,109,0.033414,509.394,0.468,185.599,167.372,139.545,27.099,1774931503.6926334,1774931504.2047427
1,110,0.033131,442.516,0.484,160.731,124.208,140.216,27.066,1774931504.2918897,1774931504.7370033
1,111,0.032621,470.38,0.479,171.195,145.571,139.333,27.056,1774931504.760392,1774931505.2337897
1,112,0.032197,438.362,0.471,161.523,123.658,138.586,27.088,1774931505.262117,1774931505.7034807
1,113,0.031863,394.197,0.478,146.003,93.92,138.729,27.115,1774931505.7268753,1774931506.123943
1,114,0.031556,391.448,0.484,144.621,92.676,138.697,27.058,1774931506.1475592,1774931506.5415823
1,115,0.031264,400.256,0.469,147.002,100.161,138.819,27.077,1774931506.5662441,1774931506.9701505
1,116,0.02993,423.653,0.474,155.692,113.23,139.037,27.057,1774931506.998347,1774931507.4246967
1,117,0.03074,514.579,0.476,187.315,172.991,140.279,27.056,1774931507.4534037,1774931507.9710648
1,118,0.035563,457.271,0.478,163.303,141.21,139.35,27.114,1774931508.00264,1774931508.4625492
1,119,0.030111,381.603,0.484,138.364,88.006,138.896,27.109,1774931508.4922998,1774931508.876845
1,120,0.030187,475.679,0.484,170.111,148.829,139.879,27.073,1774931508.961276,1774931509.4400468
1,121,0.030158,455.256,0.474,163.316,137.959,138.8,27.06,1774931509.4683475,1774931509.926763
1,122,0.030243,440.009,0.472,156.192,127.468,140.536,27.084,1774931509.9581234,1774931510.4010117
1,123,0.029525,514.448,0.47,187.018,172.963,139.786,27.077,1774931510.4299815,1774931510.947372
1,124,0.0285,448.115,0.473,165.209,128.502,139.28,27.051,1774931510.9759758,1774931511.4275906
1,125,0.028032,391.207,0.478,145.426,92.518,138.92,27.05,1774931511.4539328,1774931511.848196
1,126,0.027588,484.143,0.48,175.104,154.754,138.985,27.069,1774931511.8789768,1774931512.3661098
1,127,0.02723,386.956,0.471,143.149,89.172,139.077,27.063,1774931512.3937616,1774931512.7842824
1,128,0.032357,512.172,0.469,187.458,171.854,139.308,27.097,1774931512.8136823,1774931513.328628
1,129,0.026871,448.366,0.491,164.638,130.457,138.665,27.109,1774931513.3998992,1774931513.8517826
1,130,0.02746,495.558,0.479,178.11,163.94,139.013,26.96,1774931513.8817487,1774931514.3806524
1,131,0.027312,517.76,0.484,189.302,176.312,138.988,26.985,1774931514.4101834,1774931514.9304018
1,132,0.028766,373.885,0.477,140.635,81.279,138.192,26.967,1774931514.9604695,1774931515.3371282
1,133,0.029633,436.342,0.472,159.697,123.412,139.108,26.998,1774931515.3671548,1774931515.806287
1,134,0.031217,483.263,0.477,172.039,157.948,139.515,27.014,1774931515.8366144,1774931516.3226192
1,135,0.030039,509.885,0.472,186.048,169.692,140.091,26.951,1774931516.352719,1774931516.8652549
1,136,0.027288,437.602,0.473,160.545,124.612,138.346,26.996,1774931516.8933735,1774931517.3336852
1,137,0.025802,509.291,0.477,182.928,174.325,138.622,27.004,1774931517.3618476,1774931517.8739502
1,138,0.025096,441.358,0.484,161.643,126.874,138.327,26.959,1774931517.9036784,1774931518.3477774
1,139,0.025178,447.85,0.474,165.831,128.652,138.548,26.978,1774931518.3773348,1774931518.828176
1,140,0.026952,405.488,0.471,149.364,102.789,139.88,26.952,1774931518.858513,1774931519.2664995
1,141,0.027559,434.117,0.471,159.725,121.8,139.06,26.994,1774931519.293968,1774931519.7310312
1,142,0.027993,503.223,0.469,183.807,167.161,138.483,26.96,1774931519.7599964,1774931520.2656999
1,143,0.025936,518.93,0.481,190.365,177.003,137.438,26.969,1774931520.294209,1774931520.8158195
1,144,0.024551,508.297,0.477,184.77,169.737,138.85,26.984,1774931520.8449485,1774931521.356137
1,145,0.024902,409.554,0.478,150.796,106.11,138.828,26.998,1774931521.3849788,1774931521.7971778
1,146,0.027089,483.34,0.473,176.187,154.287,138.392,26.963,1774931521.827457,1774931522.3139403
1,147,0.027609,424.741,0.479,156.127,116.953,138.506,26.969,1774931522.3450856,1774931522.7724953
1,148,0.025439,411.251,0.478,150.829,107.504,138.756,26.998,1774931522.7952464,1774931523.2093427
1,149,0.022712,500.401,0.475,180.048,166.764,139.205,26.995,1774931523.238989,1774931523.742114
1,150,0.024645,429.593,0.477,159.26,117.221,138.851,26.977,1774931523.7732048,1774931524.2056487
1,151,0.027145,376.1,0.484,136.684,87.233,138.69,26.986,1774931524.235467,1774931524.6144433
1,152,0.024854,436.556,0.481,158.851,124.641,138.848,26.956,1774931524.638002,1774931525.077578
1,153,0.023123,519.785,0.476,187.784,179.25,138.628,26.994,1774931525.1009672,1774931525.62349
1,154,0.024687,537.657,0.474,193.599,190.892,139.087,26.989,1774931525.6479387,1774931526.1882944
1,155,0.025497,513.138,0.474,184.591,174.978,139.122,26.998,1774931526.2193298,1774931526.735736
1,156,0.023565,438.751,0.482,160.33,124.477,139.192,26.978,1774931526.7651997,1774931527.2067099
1,157,0.022299,397.738,0.477,147.537,97.553,138.474,26.98,1774931527.2301316,1774931527.630404
1,158,0.023289,516.412,0.476,189.334,174.164,138.937,26.969,1774931527.6529136,1774931528.1723394
1,159,0.022632,412.354,0.478,150.277,107.496,139.519,27.008,1774931528.1964588,1774931528.611945
1,160,0.02094,411.164,0.476,147.2,109.521,138.913,26.948,1774931528.6397455,1774931529.054171
1,161,0.022181,523.803,0.474,191.172,178.179,139.229,27.034,1774931529.083801,1774931529.6103559
1,162,0.02173,390.156,0.48,143.738,91.62,138.528,26.968,1774931529.6367877,1774931530.0298002
1,163,0.022998,474.783,0.479,172.353,148.831,138.522,26.956,1774931530.0570705,1774931530.5349276
1,164,0.02551,436.617,0.48,160.822,121.661,138.554,26.938,1774931530.5669508,1774931531.0065272
1,165,0.02425,507.302,0.47,184.158,169.078,138.769,26.951,1774931531.0338435,1774931531.5439909
1,166,0.021937,517.987,0.474,186.371,177.89,139.137,26.949,1774931531.5727956,1774931532.0934968
1,167,0.021186,479.187,0.484,171.774,150.603,138.736,26.972,1774931532.1699152,1774931532.6519432
1,168,0.023129,503.588,0.477,182.68,166.469,138.745,26.956,1774931532.6737797,1774931533.1801066
1,169,0.023517,450.529,0.482,164.984,131.325,139.004,26.99,1774931533.2082236,1774931533.661611
1,170,0.021052,377.024,0.479,140.682,81.798,139.281,26.994,1774931533.6906123,1774931534.0703793
1,171,0.022495,448.97,0.472,163.272,132.536,138.782,26.969,1774931534.1032777,1774931534.555999
1,172,0.024384,526.069,0.477,186.62,185.548,138.503,26.942,1774931534.5864534,1774931535.1155434
1,173,0.020443,427.616,0.481,152.858,121.871,138.846,26.971,1774931535.146838,1774931535.5779986
1,174,0.023641,457.288,0.469,165.539,139.022,138.69,26.946,1774931535.600375,1774931536.060201
1,175,0.025192,509.147,0.47,182.267,172.165,138.912,26.975,1774931536.090132,1774931536.6025903
1,176,0.020337,411.821,0.499,151.603,106.296,139.163,27.221,1774931536.6900282,1774931537.1047585
1,177,0.027035,507.952,0.473,183.241,172.095,138.53,26.974,1774931537.1321764,1774931537.642713
1,178,0.02716,405.663,0.478,145.044,105.647,138.77,26.943,1774931537.667538,1774931538.0759914
1,179,0.019856,423.389,0.471,155.818,114.581,138.653,26.947,1774931538.1076124,1774931538.5336947
1,180,0.023681,436.404,0.488,162.212,120.849,138.86,27.324,1774931538.569969,1774931539.0093105
1,181,0.024142,377.933,0.478,139.243,86.479,138.492,26.982,1774931539.0384204,1774931539.419865
1,182,0.020816,407.768,0.484,148.458,106.979,138.828,26.982,1774931539.4510777,1774931539.8617127
1,183,0.022392,440.608,0.478,160.1,127.148,138.626,26.971,1774931539.892828,1774931540.3363876
1,184,0.021657,459.468,0.477,166.47,139.374,139.395,26.969,1774931540.3657398,1774931540.8280275
1,185,0.020796,436.358,0.485,162.146,121.469,139.144,26.988,1774931540.857479,1774931541.2967458
1,186,0.0216,444.216,0.478,162.246,127.264,138.911,26.912,1774931541.327467,1774931541.7747867
1,187,0.020076,475.787,0.478,173.037,148.433,138.917,26.952,1774931541.8057964,1774931542.284131
1,188,0.020737,473.324,0.473,170.353,149.197,138.914,27.006,1774931542.3149629,1774931542.791362
1,189,0.020617,439.915,0.469,162.553,122.523,139.704,26.97,1774931542.8222597,1774931543.26518
1,190,0.019536,439.916,0.475,162.632,124.7,138.443,26.977,1774931543.2964144,1774931543.7398071
1,191,0.019898,369.703,0.471,138.128,79.591,138.424,26.958,1774931543.769241,1774931544.1414044
1,192,0.020533,424.104,0.479,158.383,113.039,138.604,26.989,1774931544.1659062,1774931544.5928411
1,193,0.019997,408.695,0.471,149.805,106.773,138.557,26.942,1774931544.6167521,1774931545.0282087
1,194,0.020029,392.505,0.477,146.213,93.523,138.65,26.983,1774931545.058403,1774931545.453656
1,195,0.019516,479.381,0.481,174.113,151.259,138.706,27.02,1774931545.5465026,1774931546.0285332
1,196,0.020401,465.829,0.47,167.434,145.475,139.153,26.969,1774931546.051194,1774931546.5198193
1,197,0.019421,388.213,0.471,140.802,94.619,139.377,27.001,1774931546.5572913,1774931546.9480925
1,198,0.018953,483.784,0.486,173.722,158.477,138.485,27.013,1774931546.9752486,1774931547.461605
1,199,0.020372,476.168,0.476,171.342,151.832,139.157,26.994,1774931547.4917598,1774931547.9707267
1,200,0.019016,501.213,0.486,180.813,167.702,138.885,26.967,1774931547.993626,1774931548.4978971
2,201,0.018501,461.036,0.47,169.379,137.615,139.763,26.972,1774931548.5295875,1774931548.994329
2,202,0.01886,466.594,0.488,169.576,143.776,138.828,26.944,1774931549.0878518,1774931549.5573146
2,203,0.018327,357.399,0.475,132.661,71.872,138.485,26.977,1774931549.5877788,1774931549.9478576
2,204,0.018739,431.913,0.486,156.97,123.243,138.451,26.951,1774931549.976955,1774931550.4114645
2,205,0.018704,424.289,0.475,158.494,113.177,138.59,26.953,1774931550.439834,1774931550.8668365
2,206,0.018335,438.073,0.472,159.477,126.197,138.776,26.954,1774931550.895573,1774931551.3364747
2,207,0.017147,458.368,0.483,167.296,139.226,138.744,26.986,1774931551.3655586,1774931551.826646
2,208,0.017943,475.587,0.473,172.439,150.089,139.03,27.134,1774931551.8559225,1774931552.3345795
2,209,0.017288,383.479,0.484,138.797,91.226,138.548,26.971,1774931552.3629003,1774931552.7490284
2,210,0.017623,429.653,0.487,153.674,124.934,138.063,26.956,1774931552.7785935,1774931553.2116299
2,211,0.017523,472.175,0.479,171.826,147.88,138.16,26.969,1774931553.2410185,1774931553.715761
2,212,0.017132,454.484,0.469,165.237,136.571,138.921,26.973,1774931553.740596,1774931554.1980484
2,213,0.017341,418.389,0.466,154.735,111.675,138.507,26.964,1774931554.2194004,1774931554.64035
2,214,0.016305,468.868,0.469,168.373,147.419,139.195,26.982,1774931554.669344,1774931555.1409345
2,215,0.016946,465.899,0.468,168.901,143.457,139.12,27.04,1774931555.1716971,1774931555.640613
2,216,0.016807,463.001,0.474,168.085,141.338,138.506,26.963,1774931555.6739075,1774931556.1395788
2,217,0.016292,447.728,0.47,163.785,131.793,138.226,26.981,1774931556.161144,1774931556.6116164
2,218,0.01603,515.627,0.485,188.231,175.297,138.462,26.954,1774931556.638719,1774931557.156963
2,219,0.019103,442.257,0.473,163.626,126.171,138.687,27.006,1774931557.179762,1774931557.6274703
2,220,0.016635,489.361,0.473,175.849,159.556,139.251,27.012,1774931557.6504352,1774931558.1426044
2,221,0.01656,435.35,0.485,158.469,124.419,138.477,26.969,1774931558.2088902,1774931558.647106
2,222,0.016421,521.557,0.479,189.869,178.055,139.194,26.956,1774931558.6767938,1774931559.2016845
2,223,0.016658,431.685,0.473,154.842,123.175,138.682,26.986,1774931559.229855,1774931559.6644444
2,224,0.016461,469.075,0.48,170.969,144.547,138.983,26.95,1774931559.7000985,1774931560.1720686
2,225,0.016518,386.443,0.474,139.728,93.698,138.471,26.945,1774931560.1974247,1774931560.586878
2,226,0.016511,425.42,0.478,152.133,121.199,138.874,26.975,1774931560.6157346,1774931561.0436025
2,227,0.01617,460.44,0.475,166.292,140.922,139.982,26.976,1774931561.0727086,1774931561.5358896
2,228,0.016001,429.569,0.474,156.327,120.569,139.064,26.95,1774931561.5660768,1774931561.9986029
2,229,0.015485,487.661,0.474,175.397,159.213,138.592,26.973,1774931562.0319822,1774931562.5230281
2,230,0.016158,389.249,0.484,144.399,92.554,139.091,26.958,1774931562.5530233,1774931562.9448643
2,231,0.016143,514.611,0.482,188.7,170.984,140.065,27.202,1774931563.0385346,1774931563.5559664
2,232,0.01731,459.0,0.476,164.671,139.827,139.257,26.979,1774931563.5845833,1774931564.046501
2,233,0.016542,458.137,0.482,165.387,139.714,139.299,26.975,1774931564.0741045,1774931564.5351074
2,234,0.016979,486.905,0.476,178.308,155.332,138.812,26.995,1774931564.578098,1774931565.0677655
2,235,0.0166,400.797,0.469,146.745,99.702,139.948,26.951,1774931565.0957992,1774931565.5000737
2,236,0.016702,421.888,0.474,154.996,114.524,138.715,26.97,1774931565.5343533,1774931565.9586902
2,237,0.016248,400.567,0.477,148.385,99.56,138.629,26.974,1774931565.9898343,1774931566.3940623
2,238,0.016125,396.04,0.473,145.061,99.066,138.284,26.994,1774931566.4242465,1774931566.823249
2,239,0.015954,509.965,0.473,183.202,173.914,138.457,26.97,1774931566.8512535,1774931567.3639197
2,240,0.015825,385.065,0.477,141.634,88.148,140.553,26.929,1774931567.3933706,1774931567.7811728
2,241,0.015512,502.791,0.479,183.211,166.884,138.212,26.963,1774931567.8105853,1774931568.3159294
2,242,0.016247,478.393,0.478,172.999,150.383,138.663,26.967,1774931568.3390713,1774931568.820171
2,243,0.01717,391.933,0.48,144.756,94.564,138.77,27.002,1774931568.845056,1774931569.2395318
2,244,0.016341,479.983,0.482,173.854,152.343,138.743,26.953,1774931569.2721443,1774931569.7556932
2,245,0.015992,505.306,0.472,181.911,170.726,138.676,26.965,1774931569.7843847,1774931570.2927756
2,246,0.015466,474.767,0.47,172.406,149.195,139.223,26.98,1774931570.3220947,1774931570.8001976
2,247,0.014993,405.682,0.472,145.025,107.888,139.199,26.989,1774931570.8316648,1774931571.240198
2,248,0.01562,397.94,0.476,146.709,98.459,138.911,26.995,1774931571.2689605,1774931571.669568
2,249,0.015544,516.143,0.47,188.197,174.692,138.914,27.003,1774931571.6982167,1774931572.2180414
2,250,0.015763,400.574,0.478,147.768,100.363,138.686,26.963,1774931572.2487483,1774931572.6520805
2,251,0.016916,424.038,0.476,155.44,114.884,139.402,26.972,1774931572.6753833,1774931573.1022093
2,252,0.017052,462.418,0.474,167.834,141.456,138.489,26.971,1774931573.1307075,1774931573.595871
2,253,0.016891,506.874,0.478,181.566,172.321,139.114,26.957,1774931573.6427724,1774931574.1520717
2,254,0.016377,383.475,0.477,142.148,88.633,138.75,26.956,1774931574.1731653,1774931574.5591795
2,255,0.017827,472.233,0.483,171.521,147.163,138.858,27.003,1774931574.5907583,1774931575.0661638
2,256,0.016599,464.106,0.479,167.339,143.639,138.528,26.955,1774931575.1305254,1774931575.5974982
2,257,0.015973,457.775,0.484,167.028,138.28,138.513,26.929,1774931575.6258795,1774931576.086478
2,258,0.014673,469.202,0.472,169.601,146.834,138.872,26.973,1774931576.1150353,1774931576.5870605
2,259,0.014354,414.769,0.477,150.196,111.84,138.911,27.001,1774931576.6102195,1774931577.0277965
2,260,0.014388,477.412,0.487,169.876,153.845,139.82,26.984,1774931577.1207619,1774931577.6007438
2,261,0.015003,484.136,0.47,171.226,155.76,143.254,26.993,1774931577.6280696,1774931578.114807
2,262,0.014998,457.044,0.475,164.822,139.92,138.735,26.978,1774931578.1456106,1774931578.605576
2,263,0.015375,511.865,0.471,184.21,174.307,138.975,26.97,1774931578.6278348,1774931579.142572
2,264,0.014335,438.06,0.483,157.032,128.518,138.581,26.97,1774931579.2247558,1774931579.6657083
2,265,0.014692,489.029,0.485,177.074,157.285,138.939,26.958,1774931579.7409189,1774931580.233056
2,266,0.014622,509.238,0.498,185.45,171.132,138.723,26.977,1774931580.321472,1774931580.8335962
2,267,0.015245,401.597,0.471,147.653,99.429,138.877,26.97,1774931580.8631456,1774931581.2681332
2,268,0.01445,391.233,0.475,144.094,93.822,138.702,26.978,1774931581.2951684,1774931581.690107
2,269,0.015175,388.874,0.479,142.513,91.878,138.895,26.984,1774931581.720111,1774931582.1115758
2,270,0.016617,472.504,0.488,171.346,148.676,138.811,26.981,1774931582.1401548,1774931582.615045
2,271,0.014289,386.064,0.476,141.623,88.817,139.482,26.953,1774931582.6517596,1774931583.0406334
2,272,0.013796,429.445,0.478,159.633,117.169,138.436,26.962,1774931583.0690587,1774931583.5011878
2,273,0.014632,421.643,0.477,153.795,115.173,138.678,26.94,1774931583.5311563,1774931583.9557297
2,274,0.014498,452.627,0.479,159.968,137.434,138.682,26.961,1774931583.98637,1774931584.4429727
