task_name,loss
Step #172,0.03356737643480301
Step #173,0.030842283740639687
Step #174,0.031648799777030945
Step #175,0.03025222197175026
Step #176,0.03128351643681526
Step #177,0.030686859041452408
Step #178,0.0297805517911911
Step #179,0.037822119891643524
Step #180,0.03096972405910492
Step #181,0.032019034028053284
Step #182,0.03153156116604805
Step #183,0.031793370842933655
Step #184,0.03328174352645874
Step #185,0.029214266687631607
Step #186,0.03529532253742218
Step #187,0.02870337665081024
Step #188,0.028307726606726646
Step #189,0.030635323375463486
Step #190,0.033095087856054306
Step #191,0.02775193750858307
Step #192,0.03264276310801506
Step #193,0.0284474678337574
Step #194,0.03311367332935333
Step #195,0.027041375637054443
Step #196,0.027815639972686768
Step #197,0.026558274403214455
Step #198,0.029146483168005943
Step #199,0.0280635766685009
Step #200,0.02866968885064125
Step #201,0.02781824767589569
Step #202,0.02733040228486061
Step #203,0.027788355946540833
Step #204,0.026876170188188553
Step #205,0.02780059352517128
Step #206,0.025951286777853966
Step #207,0.02940462902188301
Step #208,0.02788091078400612
Step #209,0.02595674991607666
Step #210,0.025711756199598312
Step #211,0.02472810074687004
Step #212,0.026703953742980957
Step #213,0.0341266468167305
Step #214,0.026456119492650032
Step #215,0.02829224057495594
Step #216,0.026357028633356094
Step #217,0.027397222816944122
Step #218,0.025781389325857162
Step #219,0.028861800208687782
Step #220,0.024776514619588852
Step #221,0.02587786689400673
Step #222,0.023954913020133972
Step #223,0.03078387677669525
Step #224,0.03065912052989006
Step #225,0.026640349999070168
Step #226,0.027808908373117447
Step #227,0.026795152574777603
Step #228,0.02484593167901039
Step #229,0.026728346943855286
Step #230,0.02424723654985428
Step #231,0.025794869288802147
Step #232,0.024973146617412567
Step #233,0.025036361068487167
Step #234,0.022929081693291664
Step #235,0.023589041084051132
Step #236,0.02350810170173645
Step #237,0.023534461855888367
Step #238,0.023320212960243225
Step #239,0.023393187671899796
Step #240,0.021571092307567596
Step #241,0.022097382694482803
Step #242,0.02278803288936615
Step #243,0.021936416625976562
Step #244,0.025130465626716614
Step #245,0.022738415747880936
Step #246,0.02413691207766533
Step #247,0.026275090873241425
Step #248,0.02208961732685566
Step #249,0.024562722072005272
Step #250,0.026619423180818558
Step #251,0.02148284576833248
Step #252,0.03126572445034981
Step #253,0.028854407370090485
Step #254,0.021798543632030487
Step #255,0.02743009850382805
Step #256,0.02245813049376011
Step #257,0.027433842420578003
Step #258,0.02461368404328823
Step #259,0.024645831435918808
Step #260,0.03260539472103119
Step #261,0.021427879109978676
Step #262,0.032098300755023956
Step #263,0.023203808814287186
Step #264,0.027950819581747055
Step #265,0.0238949041813612
Step #266,0.024417616426944733
Step #267,0.024588586762547493
Step #268,0.022321216762065887
Step #269,0.024622339755296707
Step #270,0.021314814686775208
Step #271,0.023317931219935417
Step #272,0.021369997411966324
Step #273,0.024745134636759758
Step #274,0.021936707198619843
Step #275,0.023605182766914368
Step #276,0.02466382086277008
Step #277,0.021551256999373436
Step #278,0.026781652122735977
Step #279,0.022185800597071648
Step #280,0.029370442032814026
Step #281,0.02055240608751774
Step #282,0.02200322039425373
Step #283,0.020712584257125854
Step #284,0.021352410316467285
Step #285,0.019592110067605972
Step #286,0.020380783826112747
Step #287,0.018904712051153183
Step #288,0.01891069859266281
Step #289,0.018660392612218857
Step #290,0.019668221473693848
Step #291,0.018433939665555954
Step #292,0.017702333629131317
Step #293,0.019558239728212357
Step #294,0.01855701394379139
Step #295,0.01886010728776455
Step #296,0.017496569082140923
Step #297,0.024330878630280495
Step #298,0.018954969942569733
Step #299,0.021604131907224655
Step #300,0.019451439380645752
Step #301,0.019069425761699677
Step #302,0.019418703392148018
Step #303,0.01922900415956974
Step #304,0.020312923938035965
Step #305,0.017834169790148735
Step #306,0.0189271979033947
Step #307,0.01737355999648571
Step #308,0.017637059092521667
Step #309,0.0170481838285923
Step #310,0.017842473462224007
Step #311,0.0174899622797966
Step #312,0.01750282756984234
Step #313,0.01780446246266365
Step #314,0.016610048711299896
Step #315,0.017621807754039764
Step #316,0.016781922429800034
Step #317,0.0171061959117651
Step #318,0.015782279893755913
Step #319,0.01657317392528057
Step #320,0.015468357130885124
Step #321,0.01608555018901825
Step #322,0.01608726754784584
Step #323,0.01525032240897417
Step #324,0.016277901828289032
Step #325,0.016685234382748604
Step #326,0.016006890684366226
Step #327,0.016672851517796516
Step #328,0.015671059489250183
Step #329,0.016065962612628937
Step #330,0.015803571790456772
Step #331,0.016562243923544884
Step #332,0.015616977587342262
Step #333,0.01667073741555214
Step #334,0.016429807990789413
Step #335,0.017421657219529152
Step #336,0.01601247303187847
Step #337,0.017819933593273163
Step #338,0.016836605966091156
Step #339,0.016990456730127335
Step #340,0.0171777606010437
Step #341,0.01689542829990387
Step #342,0.015731122344732285
Step #343,0.01981528103351593
Step #344,0.0188213549554348
Step #345,0.016117576509714127
Step #346,0.016414044424891472
Step #347,0.01757914572954178
Step #348,0.015790628269314766
Step #349,0.015477130189538002
Step #350,0.016920890659093857
Step #351,0.01971205323934555
Step #352,0.015152052976191044
Step #353,0.01959437131881714
Step #354,0.017244186252355576
Step #355,0.01717766560614109
Step #356,0.01687053218483925
Step #357,0.015869565308094025
Step #358,0.016352258622646332
Step #359,0.015856709331274033
Step #360,0.01628832519054413
Step #361,0.015740152448415756
Step #362,0.019435157999396324
Step #363,0.018489466980099678
Step #364,0.016625817865133286
Step #365,0.021373432129621506
Step #366,0.017191994935274124
Step #367,0.020181071013212204
Step #368,0.02074943110346794
Step #369,0.017811598256230354
Step #370,0.02333085983991623
Step #371,0.01741054654121399
Step #372,0.024150099605321884
Step #373,0.017604440450668335
Step #374,0.02486623264849186
Step #375,0.017934903502464294
Step #376,0.022960202768445015
Step #377,0.01804889738559723
Step #378,0.022855514660477638
Step #379,0.018858913332223892
Step #380,0.027620337903499603
Step #381,0.02124336175620556
Step #382,0.028118450194597244
Step #383,0.023040736094117165
Step #384,0.023737985640764236
Step #385,0.022116877138614655
Step #386,0.023755978792905807
Step #387,0.02036713808774948
Step #388,0.02023165673017502
Step #389,0.018800579011440277
Step #390,0.018687713891267776
Step #391,0.01743352971971035
Step #392,0.017742225900292397
Step #393,0.017060991376638412
Step #394,0.017209429293870926
Step #395,0.016385670751333237
Step #396,0.01667017489671707
Step #397,0.01570817641913891
Step #398,0.01649029552936554
Step #399,0.01564119942486286
Step #400,0.016399171203374863
Step #401,0.015206519514322281
Step #402,0.015854228287935257
Step #403,0.014947280287742615
Step #404,0.015993963927030563
Step #405,0.01453966274857521
Step #406,0.015319598838686943
Step #407,0.015758119523525238
Step #408,0.014873083680868149
Step #409,0.015014879405498505
Step #410,0.014447616413235664
Step #411,0.01417494099587202
Step #412,0.015010934323072433
Step #413,0.01307474821805954
Step #414,0.013822866603732109
Step #415,0.013725624419748783
Step #416,0.013217451050877571
Step #417,0.013586755841970444
Step #418,0.013090360909700394
Step #419,0.013370264321565628
Step #420,0.013231784105300903
Step #421,0.012450775131583214
Step #422,0.01297236792743206
Step #423,0.012456363067030907
Step #424,0.012417677789926529
Step #425,0.014501087367534637
Step #426,0.012541566044092178
Step #427,0.01237491238862276
Step #428,0.012459923513233662
Step #429,0.012195182964205742
Step #430,0.011928677558898926
Step #431,0.012278212234377861
Step #432,0.012026774697005749
Step #433,0.012225206941366196
Step #434,0.012067502364516258
Step #435,0.01171317882835865
Step #436,0.01199936494231224
Step #437,0.011823777109384537
Step #438,0.011346234008669853
Step #439,0.011632103472948074
Step #440,0.011613958515226841
Step #441,0.01156559307128191
Step #442,0.011402950622141361
Step #443,0.011253317818045616
Step #444,0.011037418618798256
Step #445,0.010724077932536602
Step #446,0.011347434483468533
Step #447,0.011338450014591217
Step #448,0.010800863616168499
Step #449,0.011195933446288109
Step #450,0.011111188679933548
Step #451,0.011246271431446075
Step #452,0.011116929352283478
Step #453,0.010739555582404137
Step #454,0.011356880888342857
Step #455,0.01198570616543293
Step #456,0.013300150632858276
Step #457,0.01111355796456337
Step #458,0.012374535202980042
Step #459,0.011824775487184525
Step #460,0.010945245623588562
Step #461,0.011793115176260471
Step #462,0.011388381943106651
Step #463,0.011330856941640377
Step #464,0.010902876034379005
Step #465,0.011563867330551147
Step #466,0.011205537244677544
Step #467,0.010956410318613052
Step #468,0.011079980991780758
Step #469,0.01123250275850296
Step #470,0.010858681984245777
Step #471,0.011457369662821293
Step #472,0.011882876977324486
Step #473,0.011084545403718948
Step #474,0.010902480222284794
Step #475,0.01129322499036789
Step #476,0.011114899069070816
Step #477,0.012590681202709675
Step #478,0.011741666123270988
Step #479,0.011619042605161667
Step #480,0.010524407029151917
Step #481,0.011189990676939487
Step #482,0.011992709711194038
Step #483,0.011739583685994148
Step #484,0.010540996678173542
Step #485,0.010810760781168938
Step #486,0.011204412207007408
Step #487,0.010728323832154274
Step #488,0.010435898788273335
Step #489,0.010645815171301365
Step #490,0.010711342096328735
Step #491,0.010253929533064365
Step #492,0.010298540815711021
Step #493,0.010002239607274532
Step #494,0.009946531616151333
Step #495,0.009978427551686764
Step #496,0.010389452800154686
Step #497,0.012117038480937481
Step #498,0.010656763799488544
Step #499,0.010420117527246475
Step #500,0.010636762715876102
Step #501,0.010084761306643486
Step #502,0.010044943541288376
Step #503,0.010469043627381325
Step #504,0.010273200459778309
Step #505,0.010170741938054562
Step #506,0.010053886100649834
Step #507,0.010224608704447746
Step #508,0.010157831013202667
Step #509,0.010104818269610405
Step #510,0.009966101497411728
Step #511,0.010150320827960968
Step #512,0.009710406884551048
Step #513,0.01003703847527504
Step #514,0.009951084852218628
Step #515,0.009530182927846909
Step #516,0.009887241758406162
Step #517,0.009867953136563301
Step #518,0.009916088543832302
Step #519,0.00990280881524086
Step #520,0.01136544905602932
Step #521,0.010157151147723198
Step #522,0.010085027664899826
Step #523,0.010251464322209358
Step #524,0.00990321859717369
Step #525,0.010008911602199078
Step #526,0.011847343295812607
Step #527,0.00982663407921791
Step #528,0.010645566508173943
Step #529,0.009908907115459442
Step #530,0.010170266032218933
Step #531,0.009699121117591858
Step #532,0.0102470014244318
Step #533,0.009947942569851875
Step #534,0.010026760399341583
Step #535,0.00977742113173008
Step #536,0.010097140446305275
Step #537,0.010189514607191086
Step #538,0.010313393548130989
Step #539,0.009711980819702148
Step #540,0.009945157915353775
Step #541,0.009957261383533478
Step #542,0.010201938450336456
Step #543,0.010109251365065575
Step #544,0.009768401272594929
Step #545,0.010121343657374382
Step #546,0.010531764477491379
Step #547,0.010629231110215187
Step #548,0.010289523750543594
Step #549,0.009829471819102764
Step #550,0.009745728224515915
Step #551,0.009944261983036995
Step #552,0.009908078238368034
Step #553,0.00988381914794445
Step #554,0.010163955390453339
Step #555,0.009811202064156532
Step #556,0.009677501395344734
Step #557,0.010577162727713585
Step #558,0.011633624322712421
Step #559,0.010467411950230598
Step #560,0.009773035533726215
Step #561,0.010330908000469208
Step #562,0.010006578639149666
Step #563,0.010131881572306156
Step #564,0.010259544476866722
Step #565,0.009805248118937016
Step #566,0.009575403295457363
Step #567,0.010086162015795708
Step #568,0.009941961616277695
Step #569,0.00993106048554182
Step #570,0.010301992297172546
Step #571,0.010141225531697273
Step #572,0.009617923758924007
Step #573,0.009660180658102036
Step #574,0.009558316320180893
Step #575,0.009462619200348854
Step #576,0.009089555591344833
Step #577,0.009369414299726486
Step #578,0.00955066829919815
Step #579,0.009491678327322006
Step #580,0.00912567414343357
Step #581,0.009435540065169334
Step #582,0.008931800723075867
Step #583,0.00943022407591343
Step #584,0.009566325694322586
Step #585,0.009393014013767242
Step #586,0.010116321966052055
Step #587,0.009720807895064354
Step #588,0.009362665936350822
Step #589,0.009505685418844223
Step #590,0.011076165363192558
Step #591,0.009875481948256493
Step #592,0.00975680723786354
Step #593,0.009982787072658539
Step #594,0.009491106495261192
Step #595,0.009651041589677334
Step #596,0.0092046819627285
Step #597,0.00954519771039486
Step #598,0.009434128180146217
Step #599,0.009619039483368397
Step #600,0.00995083712041378
Step #601,0.010566658340394497
Step #602,0.01042766310274601
Step #603,0.00946129858493805
Step #604,0.009121060371398926
Step #605,0.009312242269515991
Step #606,0.009624555706977844
Step #607,0.010015755891799927
Step #608,0.010101323947310448
Step #609,0.010658688843250275
Step #610,0.010433034971356392
Step #611,0.009248495101928711
Step #612,0.009046172723174095
Step #613,0.009727438911795616
