timestamp_utc,elapsed_s,sample_interval_s,cpu_utilization_pct,gpu_utilization_pct,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_w,gpu_temperature_c,torch_gpu_allocated_mb,torch_gpu_reserved_mb,gpu_metrics_source
2026-03-31T04:41:25.388246+00:00,0.0033164024353027344,0.5,0.0,0.0,5897.25,32760.0,52.36,48.0,5050.03564453125,5180.0,pynvml
2026-03-31T04:41:25.894247+00:00,0.509314775466919,0.5,0.6,75.0,10239.25,32760.0,83.665,52.0,7644.92529296875,9452.0,pynvml
2026-03-31T04:41:26.399253+00:00,1.014319896697998,0.5,0.6,73.0,16701.25,32760.0,105.76,54.0,12903.9833984375,15914.0,pynvml
2026-03-31T04:41:26.903945+00:00,1.5190138816833496,0.5,0.6,73.0,16909.25,32760.0,181.853,56.0,12550.77685546875,16122.0,pynvml
2026-03-31T04:41:27.409295+00:00,2.024364471435547,0.5,0.6,77.0,17197.25,32760.0,195.549,56.0,12520.14208984375,16410.0,pynvml
2026-03-31T04:41:27.913891+00:00,2.5289602279663086,0.5,0.6,77.0,17269.25,32760.0,195.867,56.0,13235.51708984375,16482.0,pynvml
2026-03-31T04:41:28.418823+00:00,3.0338923931121826,0.5,0.6,96.0,17269.25,32760.0,197.41,57.0,12825.91162109375,16482.0,pynvml
2026-03-31T04:41:28.923559+00:00,3.5386276245117188,0.5,0.6,79.0,17269.25,32760.0,198.133,57.0,12708.06787109375,16482.0,pynvml
2026-03-31T04:41:29.428763+00:00,4.043833017349243,0.5,0.6,97.0,17295.25,32760.0,189.42,57.0,13436.50927734375,16508.0,pynvml
2026-03-31T04:41:29.934029+00:00,4.5490992069244385,0.5,0.6,84.0,17295.25,32760.0,191.761,57.0,12191.06689453125,16508.0,pynvml
2026-03-31T04:41:30.439103+00:00,5.054173707962036,0.5,0.6,97.0,17295.25,32760.0,189.952,58.0,13167.51513671875,16508.0,pynvml
2026-03-31T04:41:30.944063+00:00,5.559130668640137,0.5,0.6,91.0,17295.25,32760.0,191.794,57.0,12567.2060546875,16508.0,pynvml
2026-03-31T04:41:31.471691+00:00,6.08676290512085,0.5,0.6,82.0,17295.25,32760.0,195.203,58.0,13405.18115234375,16508.0,pynvml
2026-03-31T04:41:31.976772+00:00,6.591840028762817,0.5,0.6,97.0,17465.25,32760.0,188.24,58.0,12593.87890625,16678.0,pynvml
2026-03-31T04:41:32.481244+00:00,7.0963146686553955,0.5,0.6,78.0,17465.25,32760.0,191.881,58.0,11902.0712890625,16678.0,pynvml
2026-03-31T04:41:32.986687+00:00,7.601758241653442,0.5,0.6,98.0,17465.25,32760.0,188.956,58.0,13340.15576171875,16678.0,pynvml
2026-03-31T04:41:33.491587+00:00,8.106654644012451,0.5,0.5,84.0,17517.25,32760.0,190.954,59.0,12519.32568359375,16730.0,pynvml
2026-03-31T04:41:33.996611+00:00,8.611681699752808,0.5,0.5,97.0,17517.25,32760.0,194.278,58.0,12521.40771484375,16730.0,pynvml
2026-03-31T04:41:34.502067+00:00,9.11714506149292,0.5,0.5,88.0,17517.25,32760.0,192.002,58.0,11839.3994140625,16730.0,pynvml
2026-03-31T04:41:35.007563+00:00,9.622632026672363,0.5,0.6,97.0,17517.25,32760.0,186.561,58.0,12180.32470703125,16730.0,pynvml
2026-03-31T04:41:35.512457+00:00,10.127526760101318,0.5,0.5,78.0,17517.25,32760.0,187.972,59.0,12848.2783203125,16730.0,pynvml
2026-03-31T04:41:36.019084+00:00,10.634153127670288,0.5,0.6,97.0,17517.25,32760.0,192.799,59.0,13404.50146484375,16730.0,pynvml
2026-03-31T04:41:36.524234+00:00,11.139303922653198,0.5,0.6,83.0,17517.25,32760.0,195.058,60.0,12728.74169921875,16730.0,pynvml
2026-03-31T04:41:37.029388+00:00,11.64445686340332,0.5,0.6,97.0,17517.25,32760.0,193.908,60.0,11539.931640625,16730.0,pynvml
2026-03-31T04:41:37.534319+00:00,12.149388074874878,0.5,0.6,77.0,17517.25,32760.0,195.618,56.0,11756.48974609375,16730.0,pynvml
2026-03-31T04:41:38.039290+00:00,12.654362201690674,0.5,0.7,67.0,17517.25,32760.0,182.087,59.0,13154.14404296875,16730.0,pynvml
2026-03-31T04:41:38.545751+00:00,13.160820722579956,0.5,0.6,76.0,17517.25,32760.0,187.363,59.0,12175.53564453125,16730.0,pynvml
2026-03-31T04:41:39.050549+00:00,13.665616273880005,0.5,0.6,76.0,17519.25,32760.0,198.117,57.0,11441.40771484375,16730.0,pynvml
2026-03-31T04:41:39.556005+00:00,14.171074390411377,0.5,0.6,79.0,17519.25,32760.0,200.076,59.0,12772.5126953125,16730.0,pynvml
2026-03-31T04:41:40.061038+00:00,14.676107406616211,0.5,0.6,97.0,17519.25,32760.0,198.295,57.0,12763.78564453125,16730.0,pynvml
2026-03-31T04:41:40.566353+00:00,15.181423664093018,0.5,0.5,90.0,17519.25,32760.0,194.713,57.0,12773.63427734375,16730.0,pynvml
2026-03-31T04:41:41.072179+00:00,15.687251806259155,0.5,0.6,98.0,17519.25,32760.0,195.199,60.0,12765.2978515625,16730.0,pynvml
2026-03-31T04:41:41.577298+00:00,16.1923668384552,0.5,0.6,78.0,17519.25,32760.0,194.302,60.0,12780.8994140625,16730.0,pynvml
2026-03-31T04:41:42.082515+00:00,16.697585582733154,0.5,0.6,98.0,17519.25,32760.0,196.441,60.0,12798.763671875,16730.0,pynvml
2026-03-31T04:41:42.588257+00:00,17.20332407951355,0.5,0.6,78.0,17521.25,32760.0,198.916,59.0,12399.06005859375,16732.0,pynvml
2026-03-31T04:41:43.093190+00:00,17.70825958251953,0.5,0.5,88.0,17521.25,32760.0,194.602,60.0,12784.0947265625,16732.0,pynvml
2026-03-31T04:41:43.598031+00:00,18.21310019493103,0.5,0.6,77.0,17521.25,32760.0,197.789,59.0,12771.763671875,16732.0,pynvml
2026-03-31T04:41:44.103351+00:00,18.718419551849365,0.5,0.6,78.0,17521.25,32760.0,199.147,59.0,12096.69921875,16732.0,pynvml
2026-03-31T04:41:44.608298+00:00,19.223366737365723,0.5,0.6,77.0,17521.25,32760.0,197.463,59.0,12150.50732421875,16732.0,pynvml
2026-03-31T04:41:45.112993+00:00,19.72806191444397,0.5,0.6,80.0,17521.25,32760.0,196.333,59.0,12706.44580078125,16732.0,pynvml
2026-03-31T04:41:45.618130+00:00,20.23319911956787,0.5,0.5,77.0,17521.25,32760.0,198.129,59.0,12060.078125,16732.0,pynvml
2026-03-31T04:41:46.123513+00:00,20.738582611083984,0.5,0.6,81.0,17521.25,32760.0,198.279,58.0,12449.73876953125,16732.0,pynvml
2026-03-31T04:41:46.628219+00:00,21.2432861328125,0.5,0.5,90.0,17521.25,32760.0,201.624,58.0,11904.24169921875,16732.0,pynvml
2026-03-31T04:41:47.133216+00:00,21.748284339904785,0.5,0.5,78.0,17521.25,32760.0,199.299,59.0,12542.5947265625,16732.0,pynvml
2026-03-31T04:41:47.638243+00:00,22.25331211090088,0.5,0.6,78.0,17521.25,32760.0,192.256,61.0,12768.6845703125,16732.0,pynvml
2026-03-31T04:41:48.144499+00:00,22.759567975997925,0.5,0.6,88.0,17521.25,32760.0,195.553,61.0,12777.2861328125,16732.0,pynvml
2026-03-31T04:41:48.651751+00:00,23.266820907592773,0.5,0.5,96.0,17521.25,32760.0,195.356,57.0,12763.78564453125,16732.0,pynvml
2026-03-31T04:41:49.156098+00:00,23.771167516708374,0.5,0.5,98.0,17521.25,32760.0,199.867,62.0,12766.66845703125,16732.0,pynvml
2026-03-31T04:41:49.661650+00:00,24.276721477508545,0.5,0.6,97.0,17521.25,32760.0,201.156,62.0,12763.51220703125,16732.0,pynvml
2026-03-31T04:41:50.166665+00:00,24.781733512878418,0.5,0.6,76.0,17521.25,32760.0,198.361,60.0,12687.4794921875,16732.0,pynvml
2026-03-31T04:41:50.672011+00:00,25.287079334259033,0.5,0.6,83.0,17677.25,32760.0,194.12,61.0,12765.83642578125,16888.0,pynvml
2026-03-31T04:41:51.176906+00:00,25.79197406768799,0.5,0.6,79.0,17677.25,32760.0,194.949,62.0,12762.46142578125,16888.0,pynvml
2026-03-31T04:41:51.683004+00:00,26.298081874847412,0.5,0.6,97.0,17677.25,32760.0,196.529,58.0,12765.37939453125,16888.0,pynvml
2026-03-31T04:41:52.188903+00:00,26.803980112075806,0.5,0.6,77.0,17677.25,32760.0,194.612,57.0,10198.65087890625,16888.0,pynvml
2026-03-31T04:41:52.694055+00:00,27.30913496017456,0.5,0.6,97.0,17677.25,32760.0,192.439,59.0,12761.61376953125,16888.0,pynvml
2026-03-31T04:41:53.200632+00:00,27.815709590911865,0.5,0.6,78.0,17677.25,32760.0,194.772,60.0,12777.8994140625,16888.0,pynvml
2026-03-31T04:41:53.705860+00:00,28.320926904678345,0.5,0.6,98.0,17677.25,32760.0,195.429,58.0,15251.08544921875,16888.0,pynvml
2026-03-31T04:41:54.211691+00:00,28.826767683029175,0.5,0.6,52.0,17677.25,32760.0,182.872,63.0,12768.37548828125,16888.0,pynvml
2026-03-31T04:41:54.716940+00:00,29.332008838653564,0.5,0.6,97.0,17677.25,32760.0,187.139,62.0,12783.2626953125,16888.0,pynvml
2026-03-31T04:41:55.222683+00:00,29.83775496482849,0.5,0.6,74.0,17677.25,32760.0,195.349,62.0,12783.2626953125,16888.0,pynvml
2026-03-31T04:41:55.729099+00:00,30.34417724609375,0.5,0.6,84.0,17677.25,32760.0,192.532,59.0,12765.5205078125,16888.0,pynvml
2026-03-31T04:41:56.234538+00:00,30.849607706069946,0.5,0.6,79.0,17677.25,32760.0,197.491,60.0,12769.68505859375,16888.0,pynvml
2026-03-31T04:41:56.740883+00:00,31.355960845947266,0.5,0.6,97.0,17677.25,32760.0,197.413,61.0,12780.8994140625,16888.0,pynvml
2026-03-31T04:41:57.245958+00:00,31.86102533340454,0.5,0.5,95.0,17677.25,32760.0,190.085,57.0,10198.65087890625,16888.0,pynvml
2026-03-31T04:41:57.751744+00:00,32.366822719573975,0.5,0.6,97.0,17677.25,32760.0,199.766,58.0,10198.65087890625,16888.0,pynvml
2026-03-31T04:41:58.256969+00:00,32.87203669548035,0.5,0.6,98.0,17677.25,32760.0,200.013,58.0,10198.65185546875,16888.0,pynvml
2026-03-31T04:41:58.761771+00:00,33.3768424987793,0.5,0.6,97.0,17721.25,32760.0,195.292,63.0,12762.1142578125,16932.0,pynvml
2026-03-31T04:41:59.266623+00:00,33.881691217422485,0.5,0.6,95.0,17721.25,32760.0,198.082,61.0,12660.15625,16932.0,pynvml
2026-03-31T04:41:59.771264+00:00,34.38633179664612,0.5,0.6,78.0,17721.25,32760.0,200.394,60.0,12442.5576171875,16932.0,pynvml
2026-03-31T04:42:00.276382+00:00,34.89145088195801,0.5,0.6,78.0,17721.25,32760.0,198.263,61.0,11514.005859375,16932.0,pynvml
2026-03-31T04:42:00.781828+00:00,35.39689636230469,0.5,0.5,81.0,17721.25,32760.0,195.319,59.0,12776.57080078125,16932.0,pynvml
2026-03-31T04:42:01.286146+00:00,35.90121412277222,0.5,0.6,98.0,17721.25,32760.0,198.132,58.0,10198.65087890625,16932.0,pynvml
2026-03-31T04:42:01.790769+00:00,36.405837059020996,0.5,0.6,92.0,17721.25,32760.0,195.401,63.0,12781.70751953125,16932.0,pynvml
2026-03-31T04:42:02.296132+00:00,36.91120910644531,0.5,0.6,98.0,17721.25,32760.0,199.872,63.0,12759.4306640625,16932.0,pynvml
2026-03-31T04:42:02.801164+00:00,37.41623830795288,0.5,0.6,81.0,17721.25,32760.0,199.858,63.0,12776.6298828125,16932.0,pynvml
2026-03-31T04:42:03.307155+00:00,37.92223262786865,0.5,0.6,95.0,17721.25,32760.0,194.118,60.0,12762.8994140625,16932.0,pynvml
2026-03-31T04:42:03.813050+00:00,38.42812132835388,0.5,0.6,81.0,17721.25,32760.0,193.878,58.0,10198.65087890625,16932.0,pynvml
2026-03-31T04:42:04.317962+00:00,38.933029651641846,0.5,0.6,97.0,17721.25,32760.0,196.415,62.0,12765.7666015625,16932.0,pynvml
2026-03-31T04:42:04.823204+00:00,39.43827199935913,0.5,0.6,79.0,17721.25,32760.0,196.277,60.0,12765.31298828125,16932.0,pynvml
2026-03-31T04:42:05.329154+00:00,39.94422197341919,0.5,0.5,97.0,17721.25,32760.0,195.892,59.0,10198.6513671875,16932.0,pynvml
2026-03-31T04:42:05.834354+00:00,40.44942259788513,0.5,0.6,84.0,17721.25,32760.0,196.708,59.0,12784.10595703125,16932.0,pynvml
2026-03-31T04:42:06.339269+00:00,40.954341173172,0.5,0.6,97.0,17721.25,32760.0,194.088,59.0,10198.65087890625,16932.0,pynvml
2026-03-31T04:42:06.843996+00:00,41.45906472206116,0.5,0.5,97.0,17721.25,32760.0,195.582,59.0,10198.65185546875,16932.0,pynvml
2026-03-31T04:42:07.348983+00:00,41.964054584503174,0.5,0.6,97.0,17721.25,32760.0,192.95,59.0,10198.65087890625,16932.0,pynvml
2026-03-31T04:42:07.854315+00:00,42.46938729286194,0.5,0.6,77.0,17721.25,32760.0,184.056,62.0,10812.06884765625,16932.0,pynvml
2026-03-31T04:42:08.359788+00:00,42.97486114501953,0.5,0.6,88.0,17721.25,32760.0,185.909,63.0,13115.96826171875,16932.0,pynvml
2026-03-31T04:42:08.864822+00:00,43.47989463806152,0.5,0.6,81.0,17721.25,32760.0,191.574,63.0,12324.70849609375,16932.0,pynvml
2026-03-31T04:42:09.370474+00:00,43.985551834106445,0.5,0.5,96.0,17721.25,32760.0,197.108,63.0,11389.26025390625,16932.0,pynvml
2026-03-31T04:42:09.876804+00:00,44.49188208580017,0.5,0.6,78.0,17721.25,32760.0,194.03,62.0,13433.71630859375,16932.0,pynvml
2026-03-31T04:42:10.382573+00:00,44.99765133857727,0.5,0.6,82.0,17721.25,32760.0,193.482,63.0,12137.50830078125,16932.0,pynvml
2026-03-31T04:42:10.887859+00:00,45.502931118011475,0.5,0.6,78.0,17721.25,32760.0,197.887,62.0,13127.80859375,16932.0,pynvml
2026-03-31T04:42:11.393610+00:00,46.008687257766724,0.5,0.6,87.0,17721.25,32760.0,195.807,63.0,13123.11669921875,16932.0,pynvml
2026-03-31T04:42:11.899278+00:00,46.514350175857544,0.5,0.6,76.0,17721.25,32760.0,196.403,63.0,12701.8720703125,16932.0,pynvml
2026-03-31T04:42:12.404805+00:00,47.01987624168396,0.5,0.6,97.0,17721.25,32760.0,190.16,63.0,12198.23486328125,16932.0,pynvml
2026-03-31T04:42:12.910179+00:00,47.52525067329407,0.5,0.6,79.0,17721.25,32760.0,190.09,63.0,12311.43798828125,16932.0,pynvml
2026-03-31T04:42:13.415500+00:00,48.03057146072388,0.5,0.6,97.0,17721.25,32760.0,190.139,63.0,12765.67138671875,16932.0,pynvml
2026-03-31T04:42:13.920732+00:00,48.53580927848816,0.5,0.6,79.0,17721.25,32760.0,191.279,63.0,13280.42724609375,16932.0,pynvml
2026-03-31T04:42:14.426280+00:00,49.04135012626648,0.5,0.6,97.0,17721.25,32760.0,192.559,63.0,11584.18359375,16932.0,pynvml
2026-03-31T04:42:14.931608+00:00,49.54667615890503,0.5,0.6,79.0,17721.25,32760.0,197.565,62.0,12100.4208984375,16932.0,pynvml
2026-03-31T04:42:15.439543+00:00,50.05461049079895,0.5,0.6,95.0,17721.25,32760.0,194.986,59.0,10198.6513671875,16932.0,pynvml
2026-03-31T04:42:15.944054+00:00,50.559123516082764,0.5,0.6,98.0,17721.25,32760.0,187.933,59.0,10198.6513671875,16932.0,pynvml
2026-03-31T04:42:16.449431+00:00,51.06450128555298,0.5,0.6,97.0,17721.25,32760.0,188.275,60.0,10198.65087890625,16932.0,pynvml
2026-03-31T04:42:16.954863+00:00,51.56993246078491,0.5,0.6,98.0,17721.25,32760.0,189.618,59.0,10198.65087890625,16932.0,pynvml
2026-03-31T04:42:17.459518+00:00,52.07458686828613,0.5,0.6,97.0,17721.25,32760.0,192.264,59.0,10198.65087890625,16932.0,pynvml
2026-03-31T04:42:17.964451+00:00,52.579521894454956,0.5,0.6,97.0,17721.25,32760.0,199.574,60.0,10198.65087890625,16932.0,pynvml
2026-03-31T04:42:18.468963+00:00,53.084030628204346,0.5,0.6,97.0,17721.25,32760.0,198.403,60.0,10198.6513671875,16932.0,pynvml
2026-03-31T04:42:18.974021+00:00,53.58908700942993,0.5,0.5,94.0,17721.25,32760.0,193.235,59.0,10189.4384765625,16932.0,pynvml
2026-03-31T04:42:19.478096+00:00,54.09316372871399,0.5,0.6,97.0,17721.25,32760.0,195.108,60.0,10198.65087890625,16932.0,pynvml
2026-03-31T04:42:19.983864+00:00,54.59892964363098,0.5,0.6,95.0,17721.25,32760.0,190.568,60.0,10260.380859375,16932.0,pynvml
2026-03-31T04:42:20.488250+00:00,55.10331892967224,0.5,0.6,80.0,17721.25,32760.0,182.28,64.0,12580.75341796875,16932.0,pynvml
2026-03-31T04:42:20.993950+00:00,55.60902190208435,0.5,0.6,97.0,17721.25,32760.0,191.246,64.0,12634.37841796875,16932.0,pynvml
2026-03-31T04:42:21.498811+00:00,56.11388063430786,0.5,0.6,79.0,17721.25,32760.0,200.5,64.0,12717.9501953125,16932.0,pynvml
2026-03-31T04:42:22.003837+00:00,56.61890697479248,0.5,0.6,97.0,17721.25,32760.0,195.821,64.0,13379.970703125,16932.0,pynvml
2026-03-31T04:42:22.508293+00:00,57.12335991859436,0.5,0.6,75.0,17721.25,32760.0,191.632,65.0,13181.041015625,16932.0,pynvml
2026-03-31T04:42:23.013076+00:00,57.628143548965454,0.5,0.6,97.0,17721.25,32760.0,199.357,64.0,11238.56396484375,16932.0,pynvml
2026-03-31T04:42:23.517297+00:00,58.1323676109314,0.5,0.6,79.0,17721.25,32760.0,193.9,64.0,12629.94873046875,16932.0,pynvml
2026-03-31T04:42:24.022147+00:00,58.637216329574585,0.5,0.5,97.0,17721.25,32760.0,188.961,63.0,11941.75146484375,16932.0,pynvml
2026-03-31T04:42:24.528029+00:00,59.14310622215271,0.5,0.6,75.0,17721.25,32760.0,194.654,63.0,13127.80859375,16932.0,pynvml
2026-03-31T04:42:25.034108+00:00,59.64918518066406,0.5,0.6,79.0,17721.25,32760.0,192.703,64.0,12230.70556640625,16932.0,pynvml
2026-03-31T04:42:25.539264+00:00,60.15433168411255,0.5,0.6,79.0,17721.25,32760.0,199.889,62.0,12654.85498046875,16932.0,pynvml
2026-03-31T04:42:26.043692+00:00,60.658761739730835,0.5,0.6,81.0,17721.25,32760.0,198.984,62.0,11765.306640625,16932.0,pynvml
2026-03-31T04:42:26.549959+00:00,61.16502618789673,0.5,0.5,79.0,17721.25,32760.0,196.318,64.0,12763.01220703125,16932.0,pynvml
2026-03-31T04:42:27.055108+00:00,61.670175313949585,0.5,0.6,98.0,17721.25,32760.0,194.99,64.0,12780.3291015625,16932.0,pynvml
2026-03-31T04:42:27.559949+00:00,62.175026178359985,0.5,0.6,79.0,17721.25,32760.0,194.521,61.0,12766.96142578125,16932.0,pynvml
2026-03-31T04:42:28.065847+00:00,62.68092393875122,0.5,0.6,98.0,17721.25,32760.0,193.18,60.0,10198.65087890625,16932.0,pynvml
2026-03-31T04:42:28.572141+00:00,63.18721914291382,0.5,0.6,97.0,17721.25,32760.0,193.146,60.0,10198.6513671875,16932.0,pynvml
2026-03-31T04:42:29.079117+00:00,63.69419550895691,0.5,0.6,95.0,17721.25,32760.0,193.178,60.0,10198.6513671875,16932.0,pynvml
2026-03-31T04:42:29.585204+00:00,64.20027613639832,0.5,0.6,98.0,17721.25,32760.0,194.473,60.0,10198.65087890625,16932.0,pynvml
2026-03-31T04:42:30.090449+00:00,64.70552134513855,0.5,0.6,97.0,17721.25,32760.0,189.48,59.0,10189.4384765625,16932.0,pynvml
2026-03-31T04:42:30.595468+00:00,65.21054577827454,0.5,0.6,95.0,17721.25,32760.0,188.569,65.0,12041.87646484375,16932.0,pynvml
2026-03-31T04:42:31.100726+00:00,65.71579694747925,0.5,0.6,79.0,17721.25,32760.0,186.941,64.0,12631.36865234375,16932.0,pynvml
2026-03-31T04:42:31.605657+00:00,66.2207281589508,0.5,0.6,97.0,17721.25,32760.0,189.669,65.0,12300.55126953125,16932.0,pynvml
2026-03-31T04:42:32.110731+00:00,66.72579860687256,0.5,0.5,83.0,17721.25,32760.0,196.731,64.0,12178.65478515625,16932.0,pynvml
2026-03-31T04:42:32.615359+00:00,67.23042583465576,0.5,0.6,86.0,17721.25,32760.0,196.811,62.0,11820.58642578125,16932.0,pynvml
2026-03-31T04:42:33.119768+00:00,67.73483681678772,0.5,0.6,77.0,17721.25,32760.0,196.384,64.0,12768.26220703125,16932.0,pynvml
2026-03-31T04:42:33.624287+00:00,68.23936462402344,0.5,0.6,79.0,17721.25,32760.0,195.826,62.0,12765.36083984375,16932.0,pynvml
2026-03-31T04:42:34.129432+00:00,68.74450039863586,0.5,0.7,73.0,17721.25,32760.0,184.444,65.0,12760.2744140625,16932.0,pynvml
