task_name,loss
Step #1,0.8460716009140015
Step #2,0.7240176200866699
Step #3,0.6848711967468262
Step #4,0.648205041885376
Step #5,0.6263330578804016
Step #6,0.609272301197052
Step #7,0.5949946641921997
Step #8,0.5783745646476746
Step #9,0.5600507259368896
Step #10,0.5366331338882446
Step #11,0.5112391710281372
Step #12,0.48642921447753906
Step #13,0.45838800072669983
Step #14,0.4268791377544403
Step #15,0.40418827533721924
Step #16,0.37746936082839966
Step #17,0.3544233441352844
Step #18,0.3304055333137512
Step #19,0.3056430220603943
Step #20,0.28802716732025146
Step #21,0.271340012550354
Step #22,0.25540637969970703
Step #23,0.24091823399066925
Step #24,0.22727656364440918
Step #25,0.2156345546245575
Step #26,0.20677149295806885
Step #27,0.19723406434059143
Step #28,0.19151687622070312
Step #29,0.1827264130115509
Step #30,0.17867502570152283
Step #31,0.17890231311321259
Step #32,0.16097599267959595
Step #33,0.17539308965206146
Step #34,0.15938150882720947
Step #35,0.16305392980575562
Step #36,0.14847233891487122
Step #37,0.14687131345272064
Step #38,0.14518052339553833
Step #39,0.13393327593803406
Step #40,0.13622239232063293
Step #41,0.13069871068000793
Step #42,0.12509307265281677
Step #43,0.12470357120037079
Step #44,0.12415085732936859
Step #45,0.11484413594007492
Step #46,0.11377395689487457
Step #47,0.11456593871116638
Step #48,0.10648775100708008
Step #49,0.10644606500864029
Step #50,0.10056789219379425
Step #51,0.10138314962387085
Step #52,0.09769327938556671
Step #53,0.09693536162376404
Step #54,0.0919770821928978
Step #55,0.0909632220864296
Step #56,0.09071443974971771
Step #57,0.087771937251091
Step #58,0.0873865932226181
Step #59,0.08339235931634903
Step #60,0.08416779339313507
Step #61,0.08301243931055069
Step #62,0.08132095634937286
Step #63,0.07855884730815887
Step #64,0.07821789383888245
Step #65,0.07648914307355881
Step #66,0.0789831131696701
Step #67,0.07468393445014954
Step #68,0.0731690376996994
Step #69,0.07553349435329437
Step #70,0.07058282196521759
Step #71,0.07033070176839828
Step #72,0.06824317574501038
Step #73,0.0675138533115387
Step #74,0.06670568138360977
Step #75,0.06561747193336487
Step #76,0.06313714385032654
Step #77,0.06116868183016777
Step #78,0.062080517411231995
Step #79,0.061502605676651
Step #80,0.06137166917324066
Step #81,0.05916421860456467
Step #82,0.0592808797955513
Step #83,0.05586308240890503
Step #84,0.058605656027793884
Step #85,0.05668334290385246
Step #86,0.056071698665618896
Step #87,0.05465537682175636
Step #88,0.05461619049310684
Step #89,0.054130733013153076
Step #90,0.06452864408493042
Step #91,0.052456870675086975
Step #92,0.053630150854587555
Step #93,0.049410633742809296
Step #94,0.051282353699207306
Step #95,0.049387045204639435
Step #96,0.04962385445833206
Step #97,0.04785475879907608
Step #98,0.0487343929708004
Step #99,0.04712900519371033
Step #100,0.0452452078461647
Step #101,0.049291566014289856
Step #102,0.045972030609846115
Step #103,0.0518205501139164
Step #104,0.04693799465894699
Step #105,0.04591025412082672
Step #106,0.04665142670273781
Step #107,0.04253774881362915
Step #108,0.0466153547167778
Step #109,0.04180077463388443
Step #110,0.043948203325271606
Step #111,0.04074445366859436
Step #112,0.04355068504810333
Step #113,0.041227519512176514
Step #114,0.04147784784436226
Step #115,0.040655117481946945
Step #116,0.039864979684352875
Step #117,0.041142746806144714
Step #118,0.03705266863107681
Step #119,0.03975581377744675
Step #120,0.03747624531388283
Step #121,0.03710098937153816
Step #122,0.0370798297226429
Step #123,0.03681933134794235
Step #124,0.038670510053634644
Step #125,0.036903414875268936
Step #126,0.03698117285966873
Step #127,0.037510499358177185
Step #128,0.03527757152915001
Step #129,0.03728344291448593
Step #130,0.034801680594682693
Step #131,0.036997102200984955
Step #132,0.03589155524969101
Step #133,0.03427700698375702
Step #134,0.036020971834659576
Step #135,0.033794380724430084
Step #136,0.03167031705379486
Step #137,0.033142752945423126
Step #138,0.03300825506448746
Step #139,0.03831513971090317
Step #140,0.03363489359617233
Step #141,0.03269233554601669
Step #142,0.03105812519788742
Step #143,0.032381944358348846
Step #144,0.03124203532934189
Step #145,0.031623221933841705
Step #146,0.03151668980717659
Step #147,0.03037722408771515
Step #148,0.030007129535079002
Step #149,0.03016967512667179
Step #150,0.03026975691318512
Step #151,0.030392473563551903
Step #152,0.030903683975338936
Step #153,0.030700907111167908
Step #154,0.029049798846244812
Step #155,0.028627876192331314
Step #156,0.029482003301382065
Step #157,0.027627864852547646
Step #158,0.02855963259935379
Step #159,0.028781164437532425
Step #160,0.028486760333180428
Step #161,0.027623116970062256
Step #162,0.02794831246137619
Step #163,0.028261490166187286
Step #164,0.027367237955331802
Step #165,0.027247745543718338
Step #166,0.027964524924755096
Step #167,0.027499960735440254
Step #168,0.026202987879514694
Step #169,0.026976939290761948
Step #170,0.027452226728200912
Step #171,0.02651190385222435
Step #172,0.02555517666041851
Step #173,0.025567807257175446
Step #174,0.0254366435110569
Step #175,0.02533058077096939
Step #176,0.024821851402521133
Step #177,0.024584010243415833
Step #178,0.02425287291407585
Step #179,0.023957017809152603
Step #180,0.024416018277406693
Step #181,0.02411121502518654
Step #182,0.02324657142162323
Step #183,0.024140438064932823
Step #184,0.023522019386291504
Step #185,0.02388237789273262
Step #186,0.023814691230654716
Step #187,0.022514348849654198
Step #188,0.023413442075252533
Step #189,0.02233850210905075
Step #190,0.023408733308315277
Step #191,0.022764291614294052
Step #192,0.024794287979602814
Step #193,0.02620438113808632
Step #194,0.02620747499167919
Step #195,0.025413159281015396
Step #196,0.02339217998087406
Step #197,0.022555481642484665
Step #198,0.022804975509643555
Step #199,0.022498000413179398
Step #200,0.02309422194957733
Step #201,0.021920381113886833
Step #202,0.020843539386987686
Step #203,0.021975213661789894
Step #204,0.022027909755706787
Step #205,0.028109636157751083
Step #206,0.03197113052010536
Step #207,0.022901199758052826
Step #208,0.02318265289068222
Step #209,0.028241358697414398
Step #210,0.023840410634875298
Step #211,0.023768583312630653
Step #212,0.031869180500507355
Step #213,0.030819382518529892
Step #214,0.023752810433506966
Step #215,0.022196892648935318
Step #216,0.021689822897315025
Step #217,0.023629741743206978
Step #218,0.023357229307293892
Step #219,0.022687502205371857
Step #220,0.03333750367164612
Step #221,0.02553124912083149
Step #222,0.027069464325904846
Step #223,0.031079409644007683
Step #224,0.02483753114938736
Step #225,0.030281582847237587
Step #226,0.027891550213098526
Step #227,0.02942364662885666
Step #228,0.032197341322898865
Step #229,0.02790696546435356
Step #230,0.030602525919675827
Step #231,0.02839292585849762
Step #232,0.029276888817548752
Step #233,0.02947724610567093
Step #234,0.028306182473897934
Step #235,0.03514149785041809
Step #236,0.02655811235308647
Step #237,0.03804000839591026
Step #238,0.02800905704498291
Step #239,0.03759988397359848
Step #240,0.029169034212827682
Step #241,0.03317936882376671
Step #242,0.028159894049167633
Step #243,0.030863778665661812
Step #244,0.02651505172252655
Step #245,0.029173512011766434
Step #246,0.025191085413098335
Step #247,0.027978740632534027
Step #248,0.024768253788352013
Step #249,0.026170916855335236
Step #250,0.02394479513168335
Step #251,0.02367303892970085
Step #252,0.02333712950348854
Step #253,0.02225770428776741
Step #254,0.022140298038721085
Step #255,0.021689817309379578
Step #256,0.02132604643702507
Step #257,0.020848803222179413
Step #258,0.02074918895959854
Step #259,0.02024027332663536
Step #260,0.019645284861326218
Step #261,0.019467540085315704
Step #262,0.0197407528758049
Step #263,0.019229819998145103
Step #264,0.019115135073661804
Step #265,0.018773987889289856
Step #266,0.017891492694616318
Step #267,0.018273353576660156
Step #268,0.017620166763663292
Step #269,0.017366789281368256
Step #270,0.017598707228899002
Step #271,0.016863182187080383
Step #272,0.017563872039318085
Step #273,0.01701778918504715
Step #274,0.016855351626873016
Step #275,0.016218509525060654
Step #276,0.016871660947799683
Step #277,0.01594638079404831
Step #278,0.016666792333126068
Step #279,0.018448060378432274
Step #280,0.01634175330400467
Step #281,0.016111476346850395
Step #282,0.016135476529598236
Step #283,0.01597631722688675
Step #284,0.01599641516804695
Step #285,0.015899740159511566
Step #286,0.01576903834939003
Step #287,0.01562614180147648
Step #288,0.01551845483481884
Step #289,0.015364885330200195
Step #290,0.015275542624294758
Step #291,0.015267372131347656
Step #292,0.015031508170068264
Step #293,0.015145980753004551
Step #294,0.01498548686504364
Step #295,0.01440927293151617
Step #296,0.014529482461512089
Step #297,0.014718949794769287
Step #298,0.014186959713697433
Step #299,0.014722704887390137
Step #300,0.014551128260791302
Step #301,0.014235593378543854
Step #302,0.014463648200035095
Step #303,0.014392629265785217
Step #304,0.014368918724358082
Step #305,0.014337368309497833
Step #306,0.01379772461950779
Step #307,0.013720670714974403
