timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-31T00:14:41,vjepa2,a0bf00dc-73b3-4850-95ca-dd99a455c698,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.19351273216307163,0.00016384811405009513,0.0008467045667673259,360.0,271.20418682327954,10.0,0.027254388786666143,0.013602561437643601,0.0007568013788045697,0.04161375160311427,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
