timestamp_utc,elapsed_s,sample_interval_s,cpu_utilization_pct,gpu_utilization_pct,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_w,gpu_temperature_c,torch_gpu_allocated_mb,torch_gpu_reserved_mb,gpu_metrics_source
2026-03-31T04:25:32.700063+00:00,0.003304004669189453,0.5,0.0,0.0,5897.25,32760.0,51.685,48.0,5050.03564453125,5180.0,pynvml
2026-03-31T04:25:33.206166+00:00,0.5094122886657715,0.5,0.6,98.0,9993.25,32760.0,86.4,52.0,8706.03271484375,9216.0,pynvml
2026-03-31T04:25:33.711224+00:00,1.0144648551940918,0.5,0.6,70.0,17909.25,32760.0,105.914,50.0,10182.4931640625,17122.0,pynvml
2026-03-31T04:25:34.215850+00:00,1.5190932750701904,0.5,0.6,97.0,18033.25,32760.0,187.367,54.0,12766.2294921875,17246.0,pynvml
2026-03-31T04:25:34.720618+00:00,2.0238587856292725,0.5,0.7,58.0,18037.25,32760.0,196.142,55.0,12831.638671875,17250.0,pynvml
2026-03-31T04:25:35.224957+00:00,2.5281982421875,0.5,0.6,71.0,20111.25,32760.0,191.512,58.0,16060.79345703125,19324.0,pynvml
2026-03-31T04:25:35.729189+00:00,3.0324292182922363,0.5,0.5,97.0,20243.25,32760.0,211.934,53.0,10200.91259765625,19456.0,pynvml
2026-03-31T04:25:36.233344+00:00,3.536585807800293,0.5,0.6,100.0,20243.25,32760.0,215.036,56.0,12779.8251953125,19456.0,pynvml
2026-03-31T04:25:36.737887+00:00,4.041128396987915,0.5,0.6,89.0,20243.25,32760.0,197.127,58.0,12554.37158203125,19456.0,pynvml
2026-03-31T04:25:37.243269+00:00,4.546510934829712,0.5,0.6,86.0,20243.25,32760.0,195.948,58.0,12126.5126953125,19456.0,pynvml
2026-03-31T04:25:37.747323+00:00,5.050565481185913,0.5,0.5,80.0,20243.25,32760.0,192.924,52.0,10182.4931640625,19456.0,pynvml
2026-03-31T04:25:38.264150+00:00,5.567391633987427,0.5,0.6,97.0,20243.25,32760.0,207.361,59.0,12762.8505859375,19456.0,pynvml
2026-03-31T04:25:38.769134+00:00,6.072378396987915,0.5,0.6,72.0,20243.25,32760.0,205.136,59.0,12409.673828125,19456.0,pynvml
2026-03-31T04:25:39.274100+00:00,6.577341318130493,0.5,0.6,88.0,20243.25,32760.0,194.229,59.0,13097.14111328125,19456.0,pynvml
2026-03-31T04:25:39.779639+00:00,7.082889556884766,0.5,0.5,97.0,20243.25,32760.0,200.436,53.0,10182.4931640625,19456.0,pynvml
2026-03-31T04:25:40.284274+00:00,7.587523698806763,0.5,0.6,98.0,20243.25,32760.0,197.665,54.0,10200.91357421875,19456.0,pynvml
2026-03-31T04:25:40.789226+00:00,8.092468500137329,0.5,0.6,97.0,20243.25,32760.0,195.354,58.0,13140.724609375,19456.0,pynvml
2026-03-31T04:25:41.294264+00:00,8.597506284713745,0.5,0.6,78.0,20243.25,32760.0,199.624,60.0,13852.470703125,19456.0,pynvml
2026-03-31T04:25:41.799225+00:00,9.102464437484741,0.5,0.5,97.0,20243.25,32760.0,202.698,54.0,10182.4931640625,19456.0,pynvml
2026-03-31T04:25:42.316704+00:00,9.61994743347168,0.5,0.6,99.0,20243.25,32760.0,208.643,56.0,12774.84375,19456.0,pynvml
2026-03-31T04:25:42.821968+00:00,10.125209093093872,0.5,0.6,100.0,20243.25,32760.0,194.808,58.0,12164.72119140625,19456.0,pynvml
2026-03-31T04:25:43.327365+00:00,10.630615234375,0.5,0.6,68.0,20243.25,32760.0,191.638,59.0,13591.99853515625,19456.0,pynvml
2026-03-31T04:25:43.832503+00:00,11.13574504852295,0.5,0.7,84.0,20243.25,32760.0,195.091,58.0,13679.12939453125,19456.0,pynvml
2026-03-31T04:25:44.341137+00:00,11.644388437271118,0.5,0.5,99.0,20243.25,32760.0,203.833,60.0,12763.6171875,19456.0,pynvml
