task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Backward pass #4,2026-03-31T00:04:24,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.1903519630432129,1.1900253643566116e-07,6.260726857805364e-07,360.0,190.85542318067468,10.0,1.9399694539606568e-05,1.0285563789125263e-05,5.387208734949428e-07,3.0223979202226748e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #4,2026-03-31T00:04:24,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.1372318509966135,7.094325209986054e-08,5.184013191945047e-07,360.0,104.68226720383113,10.0,1.3664669916033735e-05,3.973892070519014e-06,3.7943527826832435e-07,1.8017997264821125e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #5,2026-03-31T00:04:24,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.13184519670903683,7.604475580703206e-08,5.787635153615927e-07,360.0,160.08661222752983,10.0,1.3116166368126877e-05,5.833338001082211e-06,3.6416058945986935e-07,1.9313664958668935e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #5,2026-03-31T00:04:24,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.0806994866579771,5.093761906966401e-08,6.33232229513025e-07,360.0,197.06548878735256,10.0,8.212637342512596e-06,4.496392485009437e-06,2.2798467220531535e-07,1.2937014499727348e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #5,2026-03-31T00:04:24,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.13811942376196384,7.553622289856861e-08,5.481843058149249e-07,360.0,132.90996744441875,10.0,1.3732646964490414e-05,5.070559609521297e-06,3.8130241446197063e-07,1.9184508988473654e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #6,2026-03-31T00:04:24,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.17883425951004028,9.461354902455975e-08,5.300257305828496e-07,360.0,115.43813342531756,10.0,1.7820149473845968e-05,5.714726796668401e-06,4.948463187449507e-07,2.402972258925927e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #6,2026-03-31T00:04:25,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.15528665482997894,1.0644917654546278e-07,6.86988672426073e-07,360.0,258.72308124660424,10.0,1.5479737892746897e-05,1.1126120007531881e-05,4.2984902134372126e-07,2.703570692162249e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #6,2026-03-31T00:04:25,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.13691727258265018,7.09185764604493e-08,5.19404440623262e-07,360.0,105.95191308019557,10.0,1.3623463921248898e-05,4.0100032094869675e-06,3.782630742837983e-07,1.8011730205019674e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #7,2026-03-31T00:04:25,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.17770656011998653,9.602367632384667e-08,5.41368105590327e-07,360.0,126.38919091779651,10.0,1.768671963363886e-05,6.2100049760260845e-06,4.911387339234354e-07,2.438786334358836e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #7,2026-03-31T00:04:25,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.15359051525592804,8.41350588885963e-08,5.491701602616632e-07,360.0,132.22522438447913,10.0,1.5316877514123892e-05,5.6261156160530845e-06,4.2542762950890623e-07,2.13684207596859e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
