task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-03-30T23:43:03,vjepa2,4cc13012-0b76-4a5b-b971-9ad7b7375246,0.38522763922810555,2.2661366065140482e-07,5.889214370820055e-07,360.0,168.83556482774802,10.0,3.84519787505269e-05,1.8035014427653095e-05,1.0678016321940554e-06,5.7554794810374056e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #1,2026-03-30T23:43:03,vjepa2,4cc13012-0b76-4a5b-b971-9ad7b7375246,0.16055443696677685,7.867727931146208e-08,4.910420326721723e-07,360.0,79.70586525826936,10.0,1.599612087011337e-05,3.541947279472879e-06,4.441988240513538e-07,1.9982266973637607e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #1,2026-03-30T23:43:04,vjepa2,4cc13012-0b76-4a5b-b971-9ad7b7375246,0.18883989565074444,1.0354437591095458e-07,5.49813551147322e-07,360.0,133.42501222366505,10.0,1.8805193901062016e-05,6.970561130970054e-06,5.221975812067589e-07,2.629795261323883e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #2,2026-03-30T23:43:04,vjepa2,4cc13012-0b76-4a5b-b971-9ad7b7375246,0.33926318399608135,2.0469425549009336e-07,6.039361191922736e-07,360.0,182.69957492033075,10.0,3.3861733414232727e-05,1.7185569305411263e-05,9.404540631092258e-07,5.198775678275322e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #2,2026-03-30T23:43:04,vjepa2,4cc13012-0b76-4a5b-b971-9ad7b7375246,0.28144599311053753,1.8595458564478213e-07,6.613939863850001e-07,360.0,235.3380754883137,10.0,2.8086571767926206e-05,1.8361681355827386e-05,7.800471917208699e-07,4.722830031547446e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #2,2026-03-30T23:43:04,vjepa2,4cc13012-0b76-4a5b-b971-9ad7b7375246,0.1367598008364439,9.228677811186367e-08,6.764772221612912e-07,360.0,249.67533068740892,10.0,1.3616236671805377e-05,9.444451997353553e-06,3.780862161268794e-07,2.343877488528582e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #3,2026-03-30T23:43:05,vjepa2,4cc13012-0b76-4a5b-b971-9ad7b7375246,0.2812132239341736,1.7869510577214752e-07,6.361835872864145e-07,360.0,212.0786604282379,10.0,2.8068617731332764e-05,1.653640212140317e-05,7.795351505693465e-07,4.538455500330529e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #3,2026-03-30T23:43:05,vjepa2,4cc13012-0b76-4a5b-b971-9ad7b7375246,0.17541927844285965,1.1458644760407976e-07,6.545706446623218e-07,360.0,234.2118441338056,10.0,1.7339215427637105e-05,1.1281675689644999e-05,4.815004196845825e-07,2.9102391536966674e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #3,2026-03-30T23:43:05,vjepa2,4cc13012-0b76-4a5b-b971-9ad7b7375246,0.13805232383310795,7.057939261523032e-08,5.124108627378643e-07,360.0,101.21060244249965,10.0,1.369474921375513e-05,3.850558634610479e-06,3.802772559639478e-07,1.792558510432953e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #4,2026-03-30T23:43:05,vjepa2,4cc13012-0b76-4a5b-b971-9ad7b7375246,0.31596827507019043,1.9225536094915792e-07,6.090822470088127e-07,360.0,188.42522705625055,10.0,3.147789761424064e-05,1.6476402066700757e-05,8.742564564777747e-07,4.882855613741921e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
