epoch,step,loss,total_step_ms,data_transfer_ms,forward_ms,backward_ms,optimizer_step_ms,ema_update_ms,step_start_time,step_end_time
1,64,0.057968,635.299,0.869,292.623,190.239,138.468,26.994,1774930542.554918,1774930543.1936722
1,65,0.057194,594.724,0.865,276.268,164.683,138.821,27.039,1774930543.2540708,1774930543.8518276
1,66,0.05679,807.052,0.871,344.302,309.248,138.585,27.026,1774930543.9555175,1774930544.7650464
1,67,0.055189,679.903,0.864,309.485,216.831,138.721,27.016,1774930544.8151577,1774930545.498845
1,68,0.053365,624.052,0.868,286.727,184.178,138.736,27.04,1774930545.5714436,1774930546.1980927
1,69,0.055388,639.092,0.869,291.12,194.992,138.423,27.023,1774930546.2492104,1774930546.890915
1,70,0.054622,551.806,0.873,258.749,140.016,139.015,26.993,1774930546.941956,1774930547.4965577
1,71,0.052539,594.502,0.859,277.197,164.889,138.813,27.099,1774930547.5442147,1774930548.1411898
1,72,0.049848,624.797,0.87,288.34,184.363,138.199,27.005,1774930548.1927533,1774930548.8201275
1,73,0.051814,655.779,0.87,297.266,204.603,138.641,27.034,1774930548.9072616,1774930549.5658376
1,74,0.048763,634.905,0.867,289.938,191.454,138.721,26.967,1774930549.612806,1774930550.2506807
1,75,0.047919,726.661,0.868,319.785,253.954,138.693,27.021,1774930550.3063433,1774930551.0372741
1,76,0.047205,540.585,0.871,256.399,131.482,138.817,27.025,1774930551.1188526,1774930551.6621778
1,77,0.047084,646.439,0.862,292.69,201.41,138.423,27.053,1774930551.7104578,1774930552.3599062
1,78,0.046032,746.347,0.868,327.235,266.334,138.845,27.022,1774930552.40777,1774930553.1567752
1,79,0.048024,568.874,0.862,266.073,149.514,138.744,27.06,1774930553.2105858,1774930553.7825127
1,80,0.04804,621.809,0.865,286.409,182.74,138.874,27.02,1774930553.8321464,1774930554.4574552
1,81,0.043491,549.58,0.867,258.388,138.746,138.839,27.017,1774930554.5058095,1774930555.0583124
1,82,0.048182,538.263,0.875,255.776,129.582,138.955,27.009,1774930555.2245207,1774930555.7656374
1,83,0.042832,627.266,0.866,283.848,190.512,138.542,27.003,1774930555.815157,1774930556.4452748
1,84,0.043921,685.493,0.881,310.898,221.401,138.653,26.998,1774930556.5806477,1774930557.2687693
1,85,0.043325,623.132,0.862,287.194,183.766,138.496,27.005,1774930557.3169258,1774930557.9427745
1,86,0.040912,515.793,0.865,246.635,116.215,138.684,27.087,1774930557.9926648,1774930558.5113425
1,87,0.043999,550.566,0.866,258.187,139.915,138.465,27.024,1774930558.5629041,1774930559.1162791
1,88,0.039036,619.441,0.869,284.18,180.415,140.69,27.039,1774930559.1605494,1774930559.7830925
1,89,0.043259,572.566,0.856,263.715,152.516,138.563,27.05,1774930559.8349087,1774930560.4103718
1,90,0.040465,654.26,0.867,294.421,203.944,138.518,26.995,1774930560.4636576,1774930561.121103
1,91,0.039103,616.546,0.859,283.203,178.523,138.908,27.001,1774930561.1738765,1774930561.7933493
1,92,0.040454,719.581,0.871,316.998,248.59,138.892,26.978,1774930561.8454256,1774930562.567924
1,93,0.036981,596.747,0.881,274.724,169.375,138.862,26.999,1774930562.6815727,1774930563.2811272
1,94,0.03938,617.782,0.875,284.78,178.759,138.942,27.041,1774930563.3316638,1774930563.9525704
1,95,0.036541,709.619,0.864,317.214,238.529,138.7,27.009,1774930564.0036542,1774930564.7163723
1,96,0.037024,529.254,0.874,248.487,125.833,138.991,27.001,1774930564.7708964,1774930565.303015
1,97,0.036925,620.789,0.865,284.25,182.274,138.989,27.022,1774930565.3503938,1774930565.9746182
1,98,0.035103,661.609,0.873,299.612,208.529,138.714,27.015,1774930566.0393884,1774930566.7041347
1,99,0.036384,627.775,0.861,285.201,189.499,138.794,27.012,1774930566.7528656,1774930567.3835545
1,100,0.034181,612.644,0.867,281.509,177.856,138.333,27.031,1774930567.4266398,1774930568.0420482
2,101,0.033923,704.592,0.87,314.727,234.421,139.31,27.129,1774930568.0905974,1774930568.7981527
2,102,0.034813,686.017,0.877,308.286,224.909,138.611,27.03,1774930568.8517718,1774930569.5405326
2,103,0.033182,714.163,0.867,318.648,241.815,138.75,27.035,1774930569.6604223,1774930570.3773768
2,104,0.032966,713.618,0.871,315.286,234.196,144.082,27.01,1774930570.4434278,1774930571.1671486
2,105,0.032403,764.901,0.864,329.625,275.676,138.559,27.048,1774930571.2234743,1774930571.9908683
2,106,0.03235,634.326,0.862,286.575,193.221,138.53,27.012,1774930572.0581167,1774930572.695693
2,107,0.031252,593.895,0.862,268.038,157.646,138.834,27.022,1774930572.7455761,1774930573.3425112
2,108,0.032162,618.705,0.869,281.693,181.961,138.874,27.022,1774930573.391198,1774930574.0133317
2,109,0.031232,628.123,0.874,287.615,187.294,138.604,27.002,1774930574.0560906,1774930574.687302
2,110,0.030352,685.609,0.871,308.542,222.658,139.15,27.031,1774930574.73628,1774930575.4248087
2,111,0.030701,625.625,0.864,286.457,182.519,138.781,27.007,1774930575.4699407,1774930576.0985782
2,112,0.02988,551.249,0.864,258.364,138.686,139.078,27.0,1774930576.1446831,1774930576.6995542
2,113,0.029803,628.117,0.875,285.986,188.578,138.8,27.03,1774930576.7500432,1774930577.381066
2,114,0.029292,689.751,0.868,310.201,223.851,138.791,27.013,1774930577.431464,1774930578.1239674
2,115,0.029462,633.869,0.871,289.43,188.456,138.795,27.041,1774930578.1738865,1774930578.8141103
2,116,0.029264,621.02,0.872,282.477,182.699,138.706,27.004,1774930578.871899,1774930579.4960957
2,117,0.028164,683.179,0.859,306.537,221.386,138.752,26.998,1774930579.5492396,1774930580.2354174
2,118,0.02821,612.066,0.861,281.613,176.167,138.769,27.321,1774930580.287061,1774930580.90175
2,119,0.02831,531.43,0.869,253.114,124.854,139.683,27.043,1774930581.002305,1774930581.5364957
2,120,0.027975,626.671,0.873,286.211,186.37,139.184,27.056,1774930581.5876744,1774930582.217364
2,121,0.026603,549.75,0.864,255.061,139.122,140.18,26.999,1774930582.266405,1774930582.8193328
2,122,0.02759,716.778,0.87,317.409,245.606,138.423,27.012,1774930582.8706067,1774930583.590694
2,123,0.027385,627.94,0.879,285.332,188.01,139.105,26.989,1774930583.678245,1774930584.3108876
2,124,0.027072,687.497,0.865,306.825,225.346,139.219,27.056,1774930584.3639386,1774930585.054185
2,125,0.027072,526.081,0.867,249.076,122.931,138.967,27.005,1774930585.1489365,1774930585.6788118
2,126,0.027054,621.196,0.87,284.77,181.47,139.293,27.007,1774930585.726713,1774930586.3509648
2,127,0.026611,629.783,0.874,288.505,187.156,138.903,27.068,1774930586.3939006,1774930587.0266225
2,128,0.02579,643.928,0.869,292.697,196.592,139.304,27.051,1774930587.0748851,1774930587.7218719
2,129,0.025268,554.139,0.861,259.56,139.064,139.839,27.033,1774930587.7724242,1774930588.329579
2,130,0.026174,699.498,0.879,311.685,232.488,138.875,27.073,1774930588.3719912,1774930589.0742395
2,131,0.025618,626.347,0.869,286.306,182.324,139.861,27.028,1774930589.1568773,1774930589.786378
2,132,0.025872,716.067,0.869,313.496,248.228,139.016,26.979,1774930589.8304381,1774930590.549322
2,133,0.026609,491.284,0.864,235.911,100.874,139.223,26.984,1774930590.6161335,1774930591.1103292
2,134,0.026567,562.365,0.87,262.698,143.901,139.03,27.041,1774930591.1607177,1774930591.7267215
2,135,0.027659,646.035,0.866,290.433,200.52,138.703,27.002,1774930591.7782326,1774930592.4272187
2,136,0.027048,550.444,0.881,259.435,136.84,139.346,27.066,1774930592.4766684,1774930593.0300946
2,137,0.026404,696.268,0.873,311.507,230.255,138.651,27.023,1774930593.0818098,1774930593.7810812
2,138,0.025637,493.258,0.869,237.889,101.141,138.62,26.972,1774930593.8351982,1774930594.3315444
2,139,0.025229,716.226,0.87,319.469,243.22,138.625,27.053,1774930594.3750198,1774930595.0939538
2,140,0.024915,562.825,0.873,260.104,148.963,139.246,27.043,1774930595.1437688,1774930595.7093668
2,141,0.02428,608.229,0.861,279.793,174.32,139.143,27.019,1774930595.7570846,1774930596.3683267
2,142,0.023506,507.828,0.869,243.951,110.864,138.431,26.979,1774930596.4398696,1774930596.9508233
2,143,0.023313,706.381,0.862,316.021,237.478,139.001,27.016,1774930596.9954402,1774930597.704603
2,144,0.022814,709.709,0.873,314.262,242.259,138.398,27.076,1774930597.7594433,1774930598.4718702
2,145,0.022756,601.496,0.865,276.573,171.926,138.705,27.009,1774930598.5248346,1774930599.1296854
2,146,0.022469,687.07,0.861,308.606,223.662,139.208,27.038,1774930599.17942,1774930599.869464
2,147,0.022485,571.311,0.861,266.306,150.995,139.108,27.066,1774930599.9380112,1774930600.5123065
2,148,0.022114,644.612,0.862,293.153,196.332,139.436,27.045,1774930600.5605586,1774930601.2097027
2,149,0.022244,543.841,0.86,254.576,135.327,138.882,26.997,1774930601.2550585,1774930601.8019063
2,150,0.022615,527.792,0.875,246.914,122.024,138.786,27.008,1774930601.8647463,1774930602.3954525
2,151,0.02417,582.174,0.869,271.068,157.346,138.58,27.003,1774930602.5251667,1774930603.1104844
2,152,0.024034,591.136,0.877,271.079,165.688,138.656,27.029,1774930603.1619036,1774930603.7561243
2,153,0.022773,510.426,0.867,243.285,113.79,138.327,27.038,1774930603.8005683,1774930604.3143582
2,154,0.022113,642.47,0.866,293.861,195.559,138.236,26.966,1774930604.3660922,1774930605.011427
2,155,0.023541,686.535,0.864,309.488,224.262,138.705,26.997,1774930605.0558822,1774930605.7452338
2,156,0.025888,548.35,0.872,256.359,138.719,138.923,27.03,1774930605.7910762,1774930606.3422315
2,157,0.024437,611.454,0.866,284.111,175.597,137.838,27.023,1774930606.3882182,1774930607.0032446
2,158,0.022533,705.697,0.873,315.693,235.671,139.247,27.021,1774930607.1002557,1774930607.8086715
2,159,0.021112,569.424,0.873,266.195,149.59,138.668,27.236,1774930607.85937,1774930608.431548
2,160,0.021982,684.663,0.876,310.983,220.589,139.383,27.025,1774930608.4788404,1774930609.166592
2,161,0.02237,553.08,0.864,258.747,140.141,138.94,27.02,1774930609.2169418,1774930609.7728457
2,162,0.023569,553.088,0.867,261.176,139.505,138.545,27.061,1774930609.8233204,1774930610.3799088
2,163,0.022619,683.077,0.872,310.723,219.153,138.653,27.004,1774930610.4341648,1774930611.1201587
2,164,0.020236,672.275,0.871,307.312,211.772,139.189,27.019,1774930611.169844,1774930611.8452609
2,165,0.020042,763.968,0.871,335.105,274.047,138.664,26.996,1774930611.89341,1774930612.6633453
2,166,0.020315,611.742,0.871,282.319,175.535,138.913,27.023,1774930612.7131202,1774930613.3276339
2,167,0.021967,702.706,0.861,316.502,233.083,138.468,27.053,1774930613.3717513,1774930614.0773673
2,168,0.022953,642.014,0.879,292.434,196.015,138.66,27.014,1774930614.127349,1774930614.7727015
2,169,0.022941,559.497,0.86,260.947,145.065,138.747,27.013,1774930614.8166142,1774930615.3792717
2,170,0.020325,631.232,0.874,289.315,188.205,138.777,27.067,1774930615.4291954,1774930616.063916
2,171,0.019555,554.508,0.873,261.265,139.193,138.712,26.998,1774930616.113916,1774930616.670742
2,172,0.02039,717.9,0.866,317.262,245.251,139.067,27.008,1774930616.7219923,1774930617.4428344
2,173,0.022059,708.788,0.861,317.304,237.976,138.724,27.017,1774930617.5274296,1774930618.2388988
2,174,0.020745,608.483,0.874,282.597,173.422,138.889,27.045,1774930618.2883825,1774930618.8996968
2,175,0.01953,648.845,0.871,294.386,199.106,138.671,27.03,1774930619.0527701,1774930619.7043884
2,176,0.019633,642.626,0.864,293.59,196.58,138.483,27.021,1774930619.7643836,1774930620.4102643
2,177,0.019168,634.773,0.865,290.407,190.508,138.895,27.02,1774930620.455116,1774930621.0928736
2,178,0.020705,669.882,0.873,307.073,209.851,138.621,27.026,1774930621.1454651,1774930621.8213573
2,179,0.01861,682.761,0.87,306.22,221.983,139.854,27.021,1774930621.8747895,1774930622.5604868
2,180,0.018853,672.15,0.863,306.328,211.925,139.323,27.016,1774930622.6105459,1774930623.2855165
2,181,0.02096,704.501,0.87,315.499,234.946,139.112,27.122,1774930623.3367922,1774930624.0440571
2,182,0.018307,589.168,0.875,272.552,163.558,138.608,27.04,1774930624.0959961,1774930624.6885276
2,183,0.017946,493.503,0.87,240.203,100.566,138.017,27.0,1774930624.7383382,1774930625.2344415
2,184,0.018255,627.325,0.872,289.613,183.798,139.024,26.997,1774930625.2839816,1774930625.9146526
2,185,0.019261,547.94,0.864,259.318,135.138,138.805,27.021,1774930625.9660048,1774930626.5168037
2,186,0.020544,628.562,0.868,287.358,184.947,139.798,27.005,1774930626.5691793,1774930627.2005594
2,187,0.020407,536.702,0.862,251.672,128.801,139.062,27.064,1774930627.25307,1774930627.7930524
2,188,0.019139,707.623,0.879,316.641,235.982,138.892,27.003,1774930627.8777125,1774930628.5883007
2,189,0.018061,692.214,0.862,312.272,225.466,139.627,27.037,1774930628.6816895,1774930629.3774574
2,190,0.017697,787.481,0.878,342.736,290.351,139.238,26.979,1774930629.4219425,1774930630.2122343
2,191,0.017427,577.203,0.866,268.353,152.773,139.823,27.049,1774930630.308667,1774930630.888814
2,192,0.017203,636.408,0.873,291.413,190.276,139.59,27.003,1774930630.9628994,1774930631.602683
2,193,0.017059,600.257,0.866,277.663,168.143,139.481,26.991,1774930631.6541324,1774930632.2579553
2,194,0.016907,599.51,0.863,276.351,167.461,138.698,27.022,1774930632.3079348,1774930632.9108083
2,195,0.017364,563.451,0.867,264.247,145.128,138.673,27.009,1774930632.9639988,1774930633.5306146
2,196,0.017865,647.93,0.868,291.821,201.34,138.746,27.046,1774930633.5814166,1774930634.2323592
2,197,0.018232,625.405,0.874,286.235,184.397,139.774,26.993,1774930634.2849174,1774930634.9135191
2,198,0.017485,604.391,0.87,280.273,170.252,138.771,27.035,1774930634.9647655,1774930635.5721939
2,199,0.016941,536.245,0.874,252.954,124.48,143.395,27.009,1774930635.6228974,1774930636.1622016
2,200,0.017349,648.458,0.87,290.967,202.595,139.166,27.004,1774930636.2128885,1774930636.8644001
3,201,0.017747,603.254,0.87,280.468,169.277,139.088,27.061,1774930636.9201558,1774930637.5264802
3,202,0.017085,692.261,0.868,311.586,225.46,139.41,27.016,1774930637.607109,1774930638.3022177
3,203,0.016454,645.716,0.857,292.924,197.221,138.717,27.08,1774930638.3484693,1774930638.9971042
3,204,0.01617,622.185,0.874,284.84,183.794,138.889,27.04,1774930639.0425024,1774930639.6674755
3,205,0.016165,683.426,0.859,310.871,218.227,138.978,27.019,1774930639.7195735,1774930640.405898
3,206,0.016141,668.008,0.876,305.936,208.713,138.823,27.017,1774930640.4536393,1774930641.1243339
3,207,0.016127,614.484,0.868,282.813,177.365,138.954,27.01,1774930641.1761951,1774930641.7936988
3,208,0.016031,781.111,0.866,337.144,288.397,140.133,26.999,1774930641.84165,1774930642.6261997
3,209,0.015826,802.352,0.859,342.692,305.72,138.864,27.014,1774930642.676312,1774930643.4824955
3,210,0.015568,646.802,0.861,293.924,197.393,139.527,27.347,1774930643.5361176,1774930644.18835
3,211,0.015263,623.909,0.868,286.147,182.877,138.977,27.019,1774930644.2445006,1774930644.8720345
3,212,0.01564,555.84,0.865,260.706,140.362,138.708,27.02,1774930644.9435725,1774930645.5027862
3,213,0.016017,628.571,0.871,286.479,186.851,139.749,27.044,1774930645.5473418,1774930646.1791837
3,214,0.016031,568.781,0.861,262.848,151.77,138.669,26.999,1774930646.2319126,1774930646.8038988
3,215,0.016058,561.871,0.87,263.155,144.105,138.955,26.987,1774930646.854901,1774930647.4198885
3,216,0.01613,562.374,0.872,263.099,144.562,138.955,27.053,1774930647.464871,1774930648.0303795
3,217,0.016333,603.721,0.87,276.107,172.788,139.642,27.023,1774930648.0704195,1774930648.6772752
3,218,0.016662,601.981,0.864,278.019,168.916,139.194,26.991,1774930648.728345,1774930649.3333716
3,219,0.016956,552.27,0.868,258.478,139.394,138.79,26.992,1774930649.3837395,1774930649.9392068
3,220,0.016719,656.18,0.869,296.237,205.577,138.941,27.018,1774930649.9989257,1774930650.6583219
3,221,0.016504,631.533,0.871,284.334,191.678,139.146,27.069,1774930650.70935,1774930651.3438277
3,222,0.016074,550.693,0.868,259.296,136.779,139.822,27.006,1774930651.3907046,1774930651.9444478
3,223,0.01625,641.289,0.867,290.146,195.452,139.653,26.996,1774930651.9985847,1774930652.642737
3,224,0.016102,614.452,0.875,283.552,175.013,139.068,27.024,1774930652.6902218,1774930653.3075397
3,225,0.01579,783.138,0.865,339.966,288.587,138.471,27.003,1774930653.3553128,1774930654.1412826
3,226,0.015589,625.849,0.869,287.49,183.512,138.81,27.019,1774930654.1900558,1774930654.8188853
3,227,0.015572,643.458,0.868,293.903,194.456,138.96,27.242,1774930654.8692448,1774930655.5155904
3,228,0.015672,673.751,0.867,307.204,212.887,138.556,26.995,1774930655.5755842,1774930656.2521894
3,229,0.015057,723.633,0.863,319.224,250.881,138.658,27.046,1774930656.3021996,1774930657.0286222
3,230,0.015428,781.964,0.872,340.293,286.761,138.778,27.052,1774930657.070436,1774930657.8554373
3,231,0.015062,553.399,0.864,259.694,137.987,138.846,27.042,1774930657.9061158,1774930658.4626145
3,232,0.015313,553.726,0.886,261.044,137.508,138.997,27.016,1774930658.5134885,1774930659.0704923
3,233,0.015264,696.035,0.87,311.643,230.922,138.731,27.038,1774930659.118514,1774930659.8213058
3,234,0.015023,642.507,0.864,295.228,193.572,138.626,26.993,1774930659.8754065,1774930660.5209732
3,235,0.014861,571.825,0.865,266.842,150.107,138.6,27.012,1774930660.5653753,1774930661.1400769
3,236,0.015484,711.098,0.87,316.539,239.225,139.31,27.02,1774930661.186277,1774930661.899933
3,237,0.015551,579.435,0.865,267.809,152.741,139.955,27.015,1774930661.9460788,1774930662.5283425
3,238,0.015034,623.389,0.868,286.907,182.966,138.915,26.999,1774930662.632267,1774930663.2588842
3,239,0.014831,612.65,0.865,280.958,177.392,138.845,27.003,1774930663.3141832,1774930663.9303665
3,240,0.015334,547.555,0.879,254.782,131.216,138.814,27.027,1774930663.9824312,1774930664.5331767
3,241,0.016506,701.882,0.873,312.277,235.959,138.998,26.992,1774930664.5845652,1774930665.289379
3,242,0.017457,632.154,0.872,287.741,190.31,139.005,27.026,1774930665.337316,1774930665.9725122
3,243,0.015702,560.138,0.865,261.189,144.75,138.338,27.003,1774930666.0397613,1774930666.6026547
3,244,0.014115,586.92,0.87,268.753,164.419,139.131,27.018,1774930666.6644928,1774930667.25454
3,245,0.013513,634.398,0.867,286.801,192.64,138.736,27.027,1774930667.3072937,1774930667.9446275
3,246,0.014122,543.098,0.869,255.55,131.6,139.249,27.031,1774930667.9954226,1774930668.5417743
3,247,0.014355,508.984,0.862,244.073,110.569,138.634,27.01,1774930668.5933084,1774930669.105371
3,248,0.014342,606.186,0.875,279.091,172.616,139.359,27.016,1774930669.1611106,1774930669.7705197
3,249,0.014756,572.847,0.867,264.798,153.373,139.022,27.033,1774930669.8205779,1774930670.3964581
3,250,0.014536,630.066,0.881,284.496,191.672,138.783,27.017,1774930670.4422188,1774930671.0754733
3,251,0.01448,546.028,0.873,256.408,135.956,138.454,27.002,1774930671.17794,1774930671.7268164
3,252,0.015022,628.589,0.863,287.958,186.28,138.781,26.999,1774930671.7734108,1774930672.4048214
3,253,0.015238,548.15,0.86,257.903,136.246,139.318,26.967,1774930672.4491568,1774930673.00048
3,254,0.016246,553.185,0.876,257.202,139.803,139.02,27.053,1774930673.0423467,1774930673.598664
3,255,0.013929,625.556,0.878,288.299,183.625,138.799,27.012,1774930673.6473584,1774930674.2760139
3,256,0.013158,557.438,0.867,259.966,136.957,139.478,27.012,1774930674.3253057,1774930674.8857777
3,257,0.013162,709.573,0.864,315.988,238.861,138.912,26.999,1774930674.9843278,1774930675.697088
3,258,0.014006,622.173,0.866,286.415,182.469,138.671,27.04,1774930675.7490573,1774930676.3740346
3,259,0.014103,574.394,0.866,266.803,152.881,138.937,26.98,1774930676.4187717,1774930676.995862
3,260,0.01484,547.573,0.869,256.372,136.617,138.551,27.023,1774930677.0428438,1774930677.5937188
3,261,0.01311,631.499,0.871,290.054,187.928,138.93,26.995,1774930677.6460445,1774930678.2805645
3,262,0.014493,500.986,0.877,241.705,105.298,138.454,27.004,1774930678.3317149,1774930678.8357432
3,263,0.013927,617.062,0.86,284.354,177.66,138.96,27.04,1774930678.8918798,1774930679.5117526
3,264,0.01448,656.705,0.869,296.681,204.572,138.594,26.997,1774930679.5628643,1774930680.2228925
3,265,0.015566,548.086,0.867,256.805,136.062,138.707,27.025,1774930680.274092,1774930680.8257678
3,266,0.01309,563.471,0.861,264.109,145.756,139.205,27.044,1774930680.8685224,1774930681.435413
3,267,0.012853,630.925,0.857,285.033,191.601,139.51,27.038,1774930681.4967291,1774930682.1305375
3,268,0.013209,652.821,0.876,294.173,203.985,138.988,27.011,1774930682.1812234,1774930682.8373477
3,269,0.013196,610.715,0.888,281.131,174.641,138.696,26.999,1774930682.88551,1774930683.4992201
3,270,0.013844,552.39,0.875,259.992,138.578,138.379,26.989,1774930683.5541046,1774930684.1091948
3,271,0.013274,627.411,0.871,284.155,189.218,138.79,26.974,1774930684.160001,1774930684.7911692
3,272,0.013297,705.273,0.869,315.135,235.057,138.794,27.031,1774930684.8401136,1774930685.5484612
3,273,0.013585,684.285,0.868,309.408,221.526,138.823,27.034,1774930685.5942433,1774930686.28174
