epoch,step,phase,start_time,end_time,duration_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,19,optimizer_step,1774930511.3283594,1774930511.4666333,138.274,10215.6,18754.0
1,19,total_step,1774930510.8284652,1774930511.46994,641.475,10197.2,18754.0
1,20,data_transfer,1774930511.5323892,1774930511.5332587,0.870,10215.6,18754.0
1,20,forward,1774930511.5367303,1774930511.846009,309.279,14975.4,18754.0
1,20,backward,1774930511.8493826,1774930512.0722933,222.911,12789.9,18754.0
1,20,ema_update,1774930512.1843045,1774930512.211288,26.983,10215.6,18754.0
1,20,optimizer_step,1774930512.0759904,1774930512.21456,138.570,10215.6,18754.0
1,20,total_step,1774930511.5323765,1774930512.2184517,686.075,10197.2,18754.0
1,21,data_transfer,1774930512.2714627,1774930512.272322,0.859,10215.6,18754.0
1,21,forward,1774930512.2758503,1774930512.5313761,255.526,12571.9,18754.0
1,21,backward,1774930512.5351624,1774930512.6610465,125.884,12785.0,18754.0
1,21,ema_update,1774930512.7774215,1774930512.804414,26.993,10215.6,18754.0
1,21,optimizer_step,1774930512.6685877,1774930512.8076398,139.052,10215.6,18754.0
1,21,total_step,1774930512.2714496,1774930512.8112195,539.770,10197.2,18754.0
1,22,data_transfer,1774930512.9135952,1774930512.9144566,0.861,10215.6,18754.0
1,22,forward,1774930512.9177768,1774930513.237266,319.489,15342.5,18754.0
1,22,backward,1774930513.2417326,1774930513.4819732,240.241,12776.0,18754.0
1,22,ema_update,1774930513.5937479,1774930513.620761,27.013,10215.6,18754.0
1,22,optimizer_step,1774930513.485573,1774930513.6241615,138.588,10215.6,18754.0
1,22,total_step,1774930512.9135818,1774930513.628401,714.819,10197.2,18754.0
1,23,data_transfer,1774930513.6929662,1774930513.6938307,0.865,10215.6,18754.0
1,23,forward,1774930513.6973255,1774930513.9548125,257.487,12853.7,18754.0
1,23,backward,1774930513.9583282,1774930514.0984077,140.079,12789.4,18754.0
1,23,ema_update,1774930514.2104278,1774930514.2374814,27.054,10215.6,18754.0
1,23,optimizer_step,1774930514.1020606,1774930514.2413404,139.280,10215.6,18754.0
1,23,total_step,1774930513.6929526,1774930514.2449899,552.037,10197.2,18754.0
1,24,data_transfer,1774930514.3069448,1774930514.307811,0.866,10215.6,18754.0
1,24,forward,1774930514.3108563,1774930514.5872512,276.395,13382.1,18754.0
1,24,backward,1774930514.5908916,1774930514.7553928,164.501,12781.7,18754.0
1,24,ema_update,1774930514.8674767,1774930514.894403,26.926,10215.6,18754.0
1,24,optimizer_step,1774930514.759074,1774930514.8979716,138.898,10215.6,18754.0
1,24,total_step,1774930514.3069239,1774930514.9018643,594.940,10197.2,18754.0
1,25,data_transfer,1774930514.9644623,1774930514.9653265,0.864,10215.6,18754.0
1,25,forward,1774930514.9686358,1774930515.249283,280.647,13749.0,18754.0
1,25,backward,1774930515.2528763,1774930515.4284966,175.620,12798.1,18754.0
1,25,ema_update,1774930515.5403037,1774930515.5672522,26.948,10215.6,18754.0
1,25,optimizer_step,1774930515.431948,1774930515.5706325,138.685,10215.6,18754.0
1,25,total_step,1774930514.964449,1774930515.5739133,609.464,10197.2,18754.0
1,26,data_transfer,1774930515.6335688,1774930515.6344318,0.863,10215.6,18754.0
1,26,forward,1774930515.6376696,1774930515.8996568,261.987,12979.2,18754.0
1,26,backward,1774930515.9037838,1774930516.0423193,138.535,12786.9,18754.0
1,26,ema_update,1774930516.1536345,1774930516.1807683,27.134,10215.6,18754.0
1,26,optimizer_step,1774930516.0453818,1774930516.1844332,139.051,10215.6,18754.0
1,26,total_step,1774930515.6335552,1774930516.1894777,555.923,10197.2,18754.0
1,27,data_transfer,1774930516.2505844,1774930516.2514544,0.870,10215.6,18754.0
1,27,forward,1774930516.2552304,1774930516.5448956,289.665,13905.2,18754.0
1,27,backward,1774930516.5483925,1774930516.731261,182.868,12790.2,18754.0
1,27,ema_update,1774930516.8434563,1774930516.8704188,26.963,10215.6,18754.0
1,27,optimizer_step,1774930516.7351668,1774930516.8743887,139.222,10215.6,18754.0
1,27,total_step,1774930516.250571,1774930516.878067,627.496,10197.2,18754.0
1,28,data_transfer,1774930516.9271467,1774930516.9280143,0.868,10215.6,18754.0
1,28,forward,1774930516.9311786,1774930517.2649016,333.723,16123.2,18754.0
1,28,backward,1774930517.2682219,1774930517.5483494,280.128,12780.3,18822.0
1,28,ema_update,1774930517.659932,1774930517.6869273,26.995,10215.6,18822.0
1,28,optimizer_step,1774930517.5518613,1774930517.6906073,138.746,10215.6,18822.0
1,28,total_step,1774930516.927134,1774930517.6943345,767.200,10197.2,18822.0
1,29,data_transfer,1774930517.753418,1774930517.7542794,0.861,10215.6,18822.0
1,29,forward,1774930517.7576075,1774930518.0635428,305.935,14899.7,18822.0
1,29,backward,1774930518.0668974,1774930518.2829158,216.018,12781.0,18822.0
1,29,ema_update,1774930518.3943026,1774930518.4212587,26.956,10215.6,18822.0
1,29,optimizer_step,1774930518.286081,1774930518.42651,140.429,10215.6,18822.0
1,29,total_step,1774930517.7534046,1774930518.4299343,676.530,10197.2,18822.0
1,30,data_transfer,1774930518.491644,1774930518.4925017,0.858,10215.6,18822.0
1,30,forward,1774930518.495493,1774930518.7547011,259.208,12658.2,18822.0
1,30,backward,1774930518.7582395,1774930518.8936229,135.383,12794.2,18822.0
1,30,ema_update,1774930519.0054128,1774930519.0323782,26.965,10215.6,18822.0
1,30,optimizer_step,1774930518.8971436,1774930519.0359163,138.773,10215.6,18822.0
1,30,total_step,1774930518.4916308,1774930519.0395555,547.925,10197.2,18822.0
1,31,data_transfer,1774930519.0985749,1774930519.099447,0.872,10215.6,18822.0
1,31,forward,1774930519.1028283,1774930519.3747642,271.936,13361.2,18822.0
1,31,backward,1774930519.3781266,1774930519.5401478,162.021,12793.5,18822.0
1,31,ema_update,1774930519.65198,1774930519.6789498,26.970,10215.6,18822.0
1,31,optimizer_step,1774930519.5436177,1774930519.682507,138.889,10215.6,18822.0
1,31,total_step,1774930519.0985618,1774930519.6863372,587.775,10197.2,18822.0
1,32,data_transfer,1774930519.752174,1774930519.7530513,0.877,10215.6,18822.0
1,32,forward,1774930519.756204,1774930520.0177596,261.556,12920.2,18822.0
1,32,backward,1774930520.0210648,1774930520.1576464,136.582,12787.6,18822.0
1,32,ema_update,1774930520.269536,1774930520.2965426,27.007,10215.6,18822.0
1,32,optimizer_step,1774930520.1611016,1774930520.3000474,138.946,10215.6,18822.0
1,32,total_step,1774930519.75216,1774930520.3037808,551.621,10197.2,18822.0
1,33,data_transfer,1774930520.3586328,1774930520.3594964,0.864,10215.6,18822.0
1,33,forward,1774930520.3627226,1774930520.6405466,277.824,13526.3,18822.0
1,33,backward,1774930520.6440415,1774930520.818367,174.325,12785.2,18822.0
1,33,ema_update,1774930520.9300086,1774930520.9569976,26.989,10215.6,18822.0
1,33,optimizer_step,1774930520.8217697,1774930520.960355,138.585,10215.6,18822.0
1,33,total_step,1774930520.3586183,1774930520.9639528,605.335,10197.2,18822.0
1,34,data_transfer,1774930521.0296876,1774930521.0305555,0.868,10215.6,18822.0
1,34,forward,1774930521.033655,1774930521.3745732,340.918,16200.7,18822.0
1,34,backward,1774930521.3776414,1774930521.6648207,287.179,12780.6,18822.0
1,34,ema_update,1774930521.7762983,1774930521.8032448,26.947,10215.6,18822.0
1,34,optimizer_step,1774930521.668083,1774930521.8070517,138.969,10215.6,18822.0
1,34,total_step,1774930521.029674,1774930521.8108268,781.153,10197.2,18822.0
1,35,data_transfer,1774930521.8673475,1774930521.868203,0.855,10215.6,18822.0
1,35,forward,1774930521.8718379,1774930522.135085,263.247,13032.9,18822.0
1,35,backward,1774930522.1384616,1774930522.281478,143.016,12785.6,18822.0
1,35,ema_update,1774930522.3938525,1774930522.4208496,26.997,10215.6,18822.0
1,35,optimizer_step,1774930522.2848723,1774930522.4242616,139.389,10215.6,18822.0
1,35,total_step,1774930521.8673332,1774930522.4283786,561.045,10197.2,18822.0
1,36,data_transfer,1774930522.4907885,1774930522.4916532,0.865,10215.6,18822.0
1,36,forward,1774930522.4987702,1774930522.7853606,286.590,13860.6,18822.0
1,36,backward,1774930522.7886813,1774930522.9657419,177.061,12791.7,18822.0
1,36,ema_update,1774930523.0780342,1774930523.1050131,26.979,10215.6,18822.0
1,36,optimizer_step,1774930522.9697378,1774930523.1080306,138.293,10215.6,18822.0
1,36,total_step,1774930522.4907753,1774930523.111232,620.457,10197.2,18822.0
1,37,data_transfer,1774930523.1713254,1774930523.1721938,0.868,10215.6,18822.0
1,37,forward,1774930523.175304,1774930523.4367135,261.410,12904.4,18822.0
1,37,backward,1774930523.439944,1774930523.5761456,136.202,12791.0,18822.0
1,37,ema_update,1774930523.6880515,1774930523.71509,27.039,10215.6,18822.0
1,37,optimizer_step,1774930523.5798993,1774930523.718478,138.579,10215.6,18822.0
1,37,total_step,1774930523.1713116,1774930523.7217927,550.481,10197.2,18822.0
1,38,data_transfer,1774930523.7775855,1774930523.7784429,0.857,10215.6,18822.0
1,38,forward,1774930523.7816787,1774930524.0629246,281.246,13842.0,18822.0
1,38,backward,1774930524.0658607,1774930524.2406921,174.831,12791.7,18822.0
1,38,ema_update,1774930524.3522878,1774930524.3793151,27.027,10215.6,18822.0
1,38,optimizer_step,1774930524.2440875,1774930524.3826053,138.518,10215.6,18822.0
1,38,total_step,1774930523.7775636,1774930524.3860245,608.461,10197.2,18822.0
1,39,data_transfer,1774930524.4372616,1774930524.4381118,0.850,10215.6,18822.0
1,39,forward,1774930524.441862,1774930524.7123168,270.455,13043.6,18822.0
1,39,backward,1774930524.7158275,1774930524.8670046,151.177,12786.0,18822.0
1,39,ema_update,1774930524.9784925,1774930525.0054343,26.942,10215.6,18822.0
1,39,optimizer_step,1774930524.8703268,1774930525.008853,138.526,10215.6,18822.0
1,39,total_step,1774930524.4372482,1774930525.0120375,574.789,10197.2,18822.0
1,40,data_transfer,1774930525.0776148,1774930525.0784862,0.871,10215.6,18822.0
1,40,forward,1774930525.0859356,1774930525.382855,296.919,14377.7,18822.0
1,40,backward,1774930525.386366,1774930525.5873191,200.953,12786.5,18822.0
1,40,ema_update,1774930525.6995378,1774930525.7264824,26.945,10215.6,18822.0
1,40,optimizer_step,1774930525.5911715,1774930525.7299278,138.756,10215.6,18822.0
1,40,total_step,1774930525.077601,1774930525.7337675,656.167,10197.2,18822.0
1,41,data_transfer,1774930525.7980008,1774930525.7988598,0.859,10215.6,18822.0
1,41,forward,1774930525.8025262,1774930526.094665,292.139,14188.9,18822.0
1,41,backward,1774930526.0981715,1774930526.2877588,189.587,12779.6,18822.0
1,41,ema_update,1774930526.3999298,1774930526.4269142,26.984,10215.6,18822.0
1,41,optimizer_step,1774930526.2914863,1774930526.4303856,138.899,10215.6,18822.0
1,41,total_step,1774930525.7979882,1774930526.4339623,635.974,10197.2,18822.0
1,42,data_transfer,1774930526.4897077,1774930526.4905791,0.871,10215.6,18822.0
1,42,forward,1774930526.4943368,1774930526.7842202,289.883,14022.0,18822.0
1,42,backward,1774930526.7878892,1774930526.9748945,187.005,12792.3,18822.0
1,42,ema_update,1774930527.0868511,1774930527.1138155,26.964,10215.6,18822.0
1,42,optimizer_step,1774930526.978646,1774930527.1171544,138.508,10215.6,18822.0
1,42,total_step,1774930526.4896948,1774930527.1207643,631.069,10197.2,18822.0
1,43,data_transfer,1774930527.188438,1774930527.1893067,0.869,10215.6,18822.0
1,43,forward,1774930527.1937644,1774930527.5061176,312.353,15085.4,18822.0
1,43,backward,1774930527.5092168,1774930527.7341938,224.977,12779.1,18822.0
1,43,ema_update,1774930527.8473873,1774930527.8744016,27.014,10215.6,18822.0
1,43,optimizer_step,1774930527.7390392,1774930527.8781657,139.127,10215.6,18822.0
1,43,total_step,1774930527.188425,1774930527.8818944,693.469,10197.2,18822.0
1,44,data_transfer,1774930527.9410036,1774930527.941875,0.871,10215.6,18822.0
1,44,forward,1774930527.9452815,1774930528.2273567,282.075,13749.8,18822.0
1,44,backward,1774930528.2305913,1774930528.404244,173.653,12791.7,18822.0
1,44,ema_update,1774930528.5168164,1774930528.5438573,27.041,10215.6,18822.0
1,44,optimizer_step,1774930528.4086206,1774930528.5473855,138.765,10215.6,18822.0
1,44,total_step,1774930527.940991,1774930528.5510943,610.103,10197.2,18822.0
1,45,data_transfer,1774930528.601933,1774930528.602803,0.870,10215.6,18822.0
1,45,forward,1774930528.6053088,1774930528.92148,316.171,15182.9,18822.0
1,45,backward,1774930528.9250898,1774930529.1624708,237.381,12778.6,18822.0
1,45,ema_update,1774930529.2743564,1774930529.3013794,27.023,10215.6,18822.0
1,45,optimizer_step,1774930529.165856,1774930529.3057497,139.894,10215.6,18822.0
1,45,total_step,1774930528.6019194,1774930529.3093984,707.479,10197.2,18822.0
1,46,data_transfer,1774930529.3638437,1774930529.364714,0.870,10215.6,18822.0
1,46,forward,1774930529.3679829,1774930529.6477823,279.799,13785.9,18822.0
1,46,backward,1774930529.6512885,1774930529.8278263,176.538,12787.2,18822.0
1,46,ema_update,1774930529.940101,1774930529.9671006,27.000,10215.6,18822.0
1,46,optimizer_step,1774930529.8317986,1774930529.9706366,138.838,10215.6,18822.0
1,46,total_step,1774930529.3638303,1774930529.9746485,610.818,10197.2,18822.0
1,47,data_transfer,1774930530.0390089,1774930530.0398781,0.869,10215.6,18822.0
1,47,forward,1774930530.0441635,1774930530.3228498,278.686,13448.7,18822.0
1,47,backward,1774930530.3266742,1774930530.496515,169.841,12783.7,18822.0
1,47,ema_update,1774930530.6086552,1774930530.6356816,27.026,10215.6,18822.0
1,47,optimizer_step,1774930530.5002723,1774930530.639272,139.000,10215.6,18822.0
1,47,total_step,1774930530.0389955,1774930530.6439323,604.937,10197.2,18822.0
1,48,data_transfer,1774930530.7032282,1774930530.7040951,0.867,10215.6,18822.0
1,48,forward,1774930530.7073157,1774930530.9854064,278.091,13584.4,18822.0
1,48,backward,1774930530.9890864,1774930531.166268,177.182,12784.1,18822.0
1,48,ema_update,1774930531.2783823,1774930531.3053741,26.992,10215.6,18822.0
1,48,optimizer_step,1774930531.1700723,1774930531.3089783,138.906,10215.6,18822.0
1,48,total_step,1774930530.7032154,1774930531.3129656,609.750,10197.2,18822.0
1,49,data_transfer,1774930531.373267,1774930531.3741312,0.864,10215.6,18822.0
1,49,forward,1774930531.3777237,1774930531.6476588,269.935,13229.4,18822.0
1,49,backward,1774930531.6511774,1774930531.8033895,152.212,12791.5,18822.0
1,49,ema_update,1774930531.9155214,1774930531.9425387,27.017,10215.6,18822.0
1,49,optimizer_step,1774930531.807013,1774930531.9461927,139.180,10215.6,18822.0
1,49,total_step,1774930531.373254,1774930531.9498882,576.634,10197.2,18822.0
1,50,data_transfer,1774930532.0666409,1774930532.0675101,0.869,10215.6,18822.0
1,50,forward,1774930532.0710106,1774930532.4028087,331.798,15907.7,18822.0
1,50,backward,1774930532.4064233,1774930532.6756055,269.182,12784.7,18822.0
1,50,ema_update,1774930532.7874155,1774930532.8144264,27.011,10215.6,18822.0
1,50,optimizer_step,1774930532.679028,1774930532.8179958,138.968,10215.6,18822.0
1,50,total_step,1774930532.0666273,1774930532.8218791,755.252,10197.2,18822.0
1,51,data_transfer,1774930532.875683,1774930532.876554,0.871,10215.6,18822.0
1,51,forward,1774930532.880023,1774930533.191946,311.923,15062.1,18822.0
1,51,backward,1774930533.195358,1774930533.4249735,229.615,12780.1,18822.0
1,51,ema_update,1774930533.5366714,1774930533.5636697,26.998,10215.6,18822.0
1,51,optimizer_step,1774930533.4283698,1774930533.567261,138.891,10215.6,18822.0
1,51,total_step,1774930532.875669,1774930533.5708888,695.220,10197.2,18822.0
1,52,data_transfer,1774930533.634653,1774930533.6355314,0.878,10215.6,18822.0
1,52,forward,1774930533.6386414,1774930533.9513533,312.712,15101.6,18822.0
1,52,backward,1774930533.954614,1774930534.1813903,226.776,12777.2,18822.0
1,52,ema_update,1774930534.2929552,1774930534.319958,27.003,10215.6,18822.0
1,52,optimizer_step,1774930534.1846702,1774930534.3232083,138.538,10215.6,18822.0
1,52,total_step,1774930533.6346405,1774930534.326637,691.997,10197.2,18822.0
1,53,data_transfer,1774930534.38255,1774930534.3834214,0.871,10215.6,18822.0
1,53,forward,1774930534.3865325,1774930534.70755,321.018,15440.5,18822.0
1,53,backward,1774930534.7106283,1774930534.9593344,248.706,12777.8,18822.0
1,53,ema_update,1774930535.0710695,1774930535.0980678,26.998,10215.6,18822.0
1,53,optimizer_step,1774930534.9626062,1774930535.1014194,138.813,10215.6,18822.0
1,53,total_step,1774930534.382529,1774930535.1051366,722.608,10197.2,18822.0
1,54,data_transfer,1774930535.1615658,1774930535.1624393,0.874,10215.6,18822.0
1,54,forward,1774930535.1654685,1774930535.4819677,316.499,15235.1,18822.0
1,54,backward,1774930535.4850364,1774930535.7197216,234.685,12777.2,18822.0
1,54,ema_update,1774930535.8311775,1774930535.858199,27.021,10215.6,18822.0
1,54,optimizer_step,1774930535.7228703,1774930535.8613317,138.461,10215.6,18822.0
1,54,total_step,1774930535.161553,1774930535.8646672,703.114,10197.2,18822.0
1,55,data_transfer,1774930535.9153185,1774930535.91618,0.861,10215.6,18822.0
1,55,forward,1774930535.919204,1774930536.2263312,307.127,14724.6,18822.0
1,55,backward,1774930536.2294862,1774930536.4456985,216.212,12784.3,18822.0
1,55,ema_update,1774930536.5575044,1774930536.5845582,27.054,10215.6,18822.0
1,55,optimizer_step,1774930536.4491274,1774930536.5878136,138.686,10215.6,18822.0
1,55,total_step,1774930535.915305,1774930536.5914392,676.134,10197.2,18822.0
1,56,data_transfer,1774930536.6573024,1774930536.658184,0.882,10215.6,18822.0
1,56,forward,1774930536.6612582,1774930536.9762447,314.986,15328.1,18822.0
1,56,backward,1774930536.9798238,1774930537.2206905,240.867,12776.3,18822.0
1,56,ema_update,1774930537.3327904,1774930537.3598201,27.030,10215.6,18822.0
1,56,optimizer_step,1774930537.224449,1774930537.3633182,138.869,10215.6,18822.0
1,56,total_step,1774930536.6572895,1774930537.366635,709.346,10197.2,18822.0
1,57,data_transfer,1774930537.4273906,1774930537.4282465,0.856,10215.6,18822.0
1,57,forward,1774930537.431454,1774930537.6972163,265.762,13016.5,18822.0
1,57,backward,1774930537.7004092,1774930537.8510153,150.606,12788.5,18822.0
1,57,ema_update,1774930537.9625726,1774930537.9895585,26.986,10215.6,18822.0
1,57,optimizer_step,1774930537.8543794,1774930537.9930136,138.634,10215.6,18822.0
1,57,total_step,1774930537.427377,1774930537.996515,569.138,10197.2,18822.0
1,58,data_transfer,1774930538.0482874,1774930538.0491536,0.866,10215.6,18822.0
1,58,forward,1774930538.052385,1774930538.3932676,340.883,16520.3,20910.0
1,58,backward,1774930538.3966308,1774930538.6917427,295.112,12791.5,21016.0
