task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Backward pass #4,2026-03-30T23:53:45,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.22507381066679955,1.366373746904114e-07,6.079754657982757e-07,360.0,184.69916515046714,10.0,2.2521783225238338e-05,1.1555564796594808e-05,6.254851662864284e-07,3.4702833188119525e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #4,2026-03-30T23:53:45,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.1371626853942871,8.980628499709362e-08,6.562932142729939e-07,360.0,231.31295168749838,10.0,1.3654888235032552e-05,8.77472924543099e-06,3.79167704118623e-07,2.280878518458215e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #5,2026-03-30T23:53:46,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.32552729174494743,1.9408569914364226e-07,5.96718505328124e-07,360.0,181.4898850547588,10.0,3.217724245041607e-05,1.622251297561661e-05,8.936656225058765e-07,4.929342104853854e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #5,2026-03-30T23:53:46,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.23846044391393661,1.635084016997213e-07,6.881398231602807e-07,360.0,269.1259574385516,10.0,2.3390617407858378e-05,1.7487236213753476e-05,6.496186523387827e-07,4.152747227395066e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #5,2026-03-30T23:53:46,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.1378532201051712,7.359252367515144e-08,5.356691709844144e-07,360.0,119.98213011801225,10.0,1.3732308894395817e-05,4.57722588720344e-06,3.813181331174247e-07,1.8690852914716744e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #6,2026-03-30T23:53:46,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.28511944226920605,1.8120712450665537e-07,6.362151409114834e-07,360.0,210.88389259763514,10.0,2.852178942412139e-05,1.6708624485772816e-05,7.92137595514457e-07,4.602255150540856e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #6,2026-03-30T23:53:46,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.18105237558484077,1.1616040102395078e-07,6.427684464740627e-07,360.0,220.41658007702364,10.0,1.7988154664635677e-05,1.1014453249913458e-05,4.995325425018871e-07,2.9502140457050982e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #6,2026-03-30T23:53:47,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.13684650138020515,6.80695391720709e-08,4.988213991390306e-07,360.0,85.69367602719264,10.0,1.3657552562654034e-05,3.251391490266542e-06,3.7919448481665793e-07,1.7288138537737232e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #7,2026-03-30T23:53:47,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.2841049116104841,1.957693111826102e-07,6.894096865301055e-07,360.0,206.9292890682474,10.0,3.102515414357183e-05,1.783418093026512e-05,8.616857282403435e-07,4.972102080207737e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #7,2026-03-30T23:53:47,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.18009936064481735,1.122066504628901e-07,6.240884980018248e-07,360.0,203.00448684661893,10.0,1.790402922779321e-05,1.009667474249909e-05,4.972723881817518e-07,2.8497976358474154e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #7,2026-03-30T23:53:47,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.1365563366562128,6.875650628286757e-08,5.04497838169358e-07,360.0,90.48346242850654,10.0,1.3651861622929575e-05,3.4316694126346192e-06,3.7908176374104236e-07,1.7462612799305213e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #8,2026-03-30T23:53:48,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.31531173177063465,1.991528882531823e-07,6.326498560368442e-07,360.0,209.9500157654781,10.0,3.139697406440969e-05,1.8311403536586113e-05,8.719960020648107e-07,5.0580373603060645e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #8,2026-03-30T23:53:48,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.22552942670881748,1.3647890310968453e-07,6.059678185662798e-07,360.0,184.88610317474945,10.0,2.2488046810030982e-05,1.1550009240579584e-05,6.24528904962871e-07,3.466258495557343e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #8,2026-03-30T23:53:48,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.1368234809488058,7.344083048130413e-08,5.381837568660575e-07,360.0,123.03432684713705,10.0,1.3619145937263989e-05,4.655003728259999e-06,3.781765751126743e-07,1.865232624063669e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #9,2026-03-30T23:53:48,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.2867581285536289,1.797523157546893e-07,6.278242994590775e-07,360.0,197.73455905190306,10.0,2.8948008827865083e-05,1.590112383809128e-05,8.039299967802241e-07,4.5653062662736536e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #9,2026-03-30T23:53:49,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.18024975433945656,1.1737675882274862e-07,6.524192181630507e-07,360.0,227.47684763963082,10.0,1.79617121815681e-05,1.1350564633971771e-05,4.987912821686922e-07,2.98110680977086e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #9,2026-03-30T23:53:49,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.13670689798891544,7.086736285086197e-08,5.194889709233808e-07,360.0,105.91914114016484,10.0,1.3614557869732406e-05,4.006114316723597e-06,3.7805090865327166e-07,1.799872309510926e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #10,2026-03-30T23:53:49,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.27530544251203537,1.8053170642928586e-07,6.565069990841081e-07,360.0,232.48184245945387,10.0,2.7396788820624332e-05,1.7693347487579558e-05,7.60874131487476e-07,4.5851010439691394e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #10,2026-03-30T23:53:49,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.16524311900138855,8.575731631286332e-08,5.199977092795325e-07,360.0,104.11563970039325,10.0,1.6537855193018893e-05,4.783337153924094e-06,4.592454681793863e-07,2.178043781512237e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #10,2026-03-30T23:53:49,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.13678007014095783,9.259122375970279e-08,6.783915561373612e-07,360.0,251.40598522655367,10.0,1.362307798117397e-05,9.514729839565916e-06,3.782894410606903e-07,2.351609726180073e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #11,2026-03-30T23:53:50,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.28432227671146393,1.692705822453283e-07,5.957611412540008e-07,360.0,159.29948267205478,10.0,2.9239686019718594e-05,1.2939177018722603e-05,8.120740505142336e-07,4.299093708895539e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #11,2026-03-30T23:53:50,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.17130488343536854,1.1354248281200602e-07,6.639265967166456e-07,360.0,239.5318199909224,10.0,1.7031239718198776e-05,1.1333064620089317e-05,4.7294352100127305e-07,2.8837247859289173e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #11,2026-03-30T23:53:50,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.13861015066504478,9.322521535075116e-08,6.740969627565671e-07,360.0,253.26786550744333,10.0,1.3675426878035084e-05,9.621952138161305e-06,3.7973791153894497e-07,2.3677116927735232e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #12,2026-03-30T23:53:50,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.31767234206199646,2.2223615209505576e-07,7.000215609056446e-07,360.0,244.1207623505243,10.0,3.308656234294173e-05,2.243751795560911e-05,9.189253724697559e-07,5.6443005671020716e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #12,2026-03-30T23:53:51,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.23336649499833584,1.3849584253931983e-07,5.945772818458446e-07,360.0,175.80846528474692,10.0,2.3199794068932576e-05,1.1330842397683227e-05,6.442059348854766e-07,3.5174842401501216e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #12,2026-03-30T23:53:51,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.13776033744215965,7.406174953035095e-08,5.387763465865641e-07,360.0,121.51893422319512,10.0,1.3776653818786178e-05,4.650837048814083e-06,3.8253490606116037e-07,1.881002577366138e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #13,2026-03-30T23:53:51,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.25173993594944477,1.6989712386411135e-07,6.756778042698109e-07,360.0,248.26781874575576,10.0,2.512451577931646e-05,1.7327791638876988e-05,6.977572105824951e-07,4.31500646287759e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #13,2026-03-30T23:53:51,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.12147208116948605,6.960962497479295e-08,5.744751201709992e-07,360.0,152.95558935564358,10.0,1.2169978581368958e-05,5.171393027580962e-06,3.37914232578541e-07,1.7679285841528444e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #13,2026-03-30T23:53:51,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.13677128963172436,6.875174891807865e-08,5.038468237778281e-07,360.0,91.578608264894,10.0,1.3618521764874434e-05,3.4647249975705563e-06,3.781577727446967e-07,1.7461404535189717e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #14,2026-03-30T23:53:52,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.253055477514863,1.5153217232001622e-07,5.996064492932778e-07,360.0,171.3391915991751,10.0,2.5593325123190926e-05,1.2181676403599795e-05,7.107766914284897e-07,3.8485778218219245e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #14,2026-03-30T23:53:52,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.12666053138673306,9.335750540426864e-08,7.38550118728493e-07,360.0,317.26119647150824,10.0,1.2419468723237474e-05,1.0946397651423467e-05,3.4484926404224455e-07,2.3710715638703382e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #14,2026-03-30T23:53:52,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.13729649037122726,7.193879606638432e-08,5.252642903997291e-07,360.0,110.40896052917856,10.0,1.3691225275397323e-05,4.199447801056522e-06,3.8017006073561127e-07,1.8270843137189324e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #15,2026-03-30T23:53:52,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.3207026273012161,2.0942143955661543e-07,6.536075463435474e-07,360.0,222.26414023537654,10.0,3.2329354062676416e-05,1.9961127080136976e-05,8.978745279212796e-07,5.3188355670734854e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #15,2026-03-30T23:53:53,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.2392813079059124,1.424200023937433e-07,5.960035733184317e-07,360.0,175.2219048545556,10.0,2.3882932960987138e-05,1.1625287086758362e-05,6.632710755285302e-07,3.617149112327398e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #15,2026-03-30T23:53:53,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.1372732985764742,9.014872393450945e-08,6.581613374115489e-07,360.0,233.08111577973986,10.0,1.3666556775569945e-05,8.849729297821796e-06,3.7947093240088835e-07,2.2895757005792676e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #16,2026-03-30T23:53:53,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.31791130639612675,1.9068020347954009e-07,6.005441888282721e-07,360.0,183.68844715535494,10.0,3.1487054377794224e-05,1.606695730060892e-05,8.74489737260672e-07,4.842850141566386e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #16,2026-03-30T23:53:53,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.22693212144076824,1.635260107727036e-07,7.217341217498571e-07,360.0,288.5890923529159,10.0,2.2701748460531154e-05,1.819973677896769e-05,6.304593446354069e-07,4.153194458413425e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #16,2026-03-30T23:53:54,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.1370309665799141,7.010247235964685e-08,5.128319211917448e-07,360.0,99.6955616756351,10.0,1.3646089285612078e-05,3.779447467877617e-06,3.789212865134089e-07,1.7804458040003015e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #17,2026-03-30T23:53:54,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.2802378870546818,1.657286597507048e-07,5.920275721609993e-07,360.0,172.8837613202365,10.0,2.791146468371147e-05,1.3404732946753484e-05,7.751704659312963e-07,4.2091368096396206e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #17,2026-03-30T23:53:54,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.17605463042855263,1.1547836101749013e-07,6.56999245491988e-07,360.0,247.53305825932733,10.0,1.709719002246867e-05,1.175695385313702e-05,4.747736940367339e-07,2.9328917569642352e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #17,2026-03-30T23:53:54,vjepa2,715cecfb-03fc-4e63-b1fd-aecfe3b60306,0.13946624472737312,9.168895558293079e-08,6.585312232137286e-07,360.0,242.4782405332713,10.0,1.3686889037489844e-05,9.220007370913663e-06,3.800449427217241e-07,2.328694135112527e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
